# Kona Param. Contn. convergence history (opt tol = 8.799407e-07 | feas tol = 1.424389e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
     15         0      1499     -2.821e+02     -2.810e+02     2.8334e-02     7.0368e-02     1.3170e-01     -2.786e+02     5.4947e-02     1.3018e-01     1.883497e-04          5.3198e-03     1.9176e-02     7.0499e-02     
     15         1      1542     -2.821e+02     -2.811e+02     2.9806e-02     6.5105e-02     1.2268e-01     -2.787e+02     5.3783e-02     1.2109e-01     1.883497e-04          6.0337e-03     2.3194e-02     6.8285e-02     

     16         0      1628     -2.819e+02     -2.808e+02     2.8048e-02     4.5609e-02     1.1954e-01     -2.806e+02     5.1806e-02     1.1938e-01     1.695753e-05          5.1598e-03     1.2562e-02     6.3748e-02     
     16         1      1671     -2.819e+02     -2.808e+02     2.6684e-02     4.4342e-02     1.1158e-01     -2.806e+02     5.0256e-02     1.1141e-01     1.695753e-05          5.1579e-03     1.0920e-02     6.2249e-02     

     17         0      1757     -2.819e+02     -2.808e+02     2.4066e-02     3.1620e-02     1.1071e-01     -2.808e+02     3.9736e-02     1.1071e-01     0.000000e+00          4.4245e-03     1.0040e-02     6.2887e-02     
     17         1      1800     -2.818e+02     -2.807e+02     2.4873e-02     3.8068e-02     1.0346e-01     -2.807e+02     4.5473e-02     1.0346e-01     0.000000e+00          4.6132e-03     9.7516e-03     5.8973e-02     
     17         2      1843     -2.818e+02     -2.807e+02     2.1685e-02     3.2259e-02     1.0155e-01     -2.807e+02     3.8870e-02     1.0155e-01     0.000000e+00          3.8996e-03     1.0245e-02     5.7853e-02     
     17         3      1886     -2.818e+02     -2.807e+02     2.2306e-02     2.9895e-02     9.9806e-02     -2.807e+02     3.7300e-02     9.9806e-02     0.000000e+00          4.0723e-03     1.0550e-02     5.6947e-02     
     17         4      1929     -2.816e+02     -2.806e+02     2.0867e-02     2.7938e-02     9.5896e-02     -2.806e+02     3.4871e-02     9.5896e-02     0.000000e+00          3.7486e-03     1.0937e-02     5.3545e-02     
     17         5      1972     -2.816e+02     -2.806e+02     2.0710e-02     2.5431e-02     9.2716e-02     -2.806e+02     3.2797e-02     9.2716e-02     0.000000e+00          3.6128e-03     1.2255e-02     5.3194e-02     
