# Kona Param. Contn. convergence history (opt tol = 2.386485e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     33         0     16246      1.789e+01      1.788e+01     4.7439e-01     2.8234e-02      6.001e+01     3.3772e-01     2.9393e-02     2.623262e-03          
     33         1     16781      1.758e+01      1.759e+01     5.2680e-01     2.4282e-02      5.983e+01     8.1263e-02     2.4256e-02     2.623262e-03          

     34         0     17854      1.739e+01      1.738e+01     4.0504e-01     3.3006e-02      4.658e+01     3.1276e-01     3.3738e-02     1.810338e-03          
     34         1     18384      1.663e+01      1.662e+01     4.2993e-01     6.3200e-02      4.601e+01     1.3294e-01     6.3403e-02     1.810338e-03          

     35         0     19460      1.664e+01      1.664e+01     3.6286e-01     3.5572e-02      4.510e+01     2.2839e-01     3.5594e-02     1.753496e-03          
     35         1     19986      1.640e+01      1.638e+01     3.9260e-01     4.2766e-02      4.491e+01     1.1734e-01     4.3472e-02     1.753496e-03          

     36         0     21059      1.638e+01      1.638e+01     3.4908e-01     3.3544e-02      4.418e+01     2.2003e-01     3.3653e-02     1.708537e-03          
     36         1     21573      1.623e+01      1.622e+01     3.8255e-01     3.7768e-02      4.405e+01     1.1362e-01     3.8444e-02     1.708537e-03          

     37         0     22659      1.618e+01      1.618e+01     3.3981e-01     3.3779e-02      4.370e+01     2.1304e-01     3.3919e-02     1.688956e-03          
     37         1     23173      1.609e+01      1.608e+01     3.7543e-01     3.4722e-02      4.363e+01     1.0887e-01     3.5323e-02     1.688956e-03          

     38         0     24253      1.600e+01      1.599e+01     3.2742e-01     3.3785e-02      4.167e+01     2.1290e-01     3.3878e-02     1.572945e-03          
     38         1     24791      1.587e+01      1.586e+01     3.5883e-01     3.6470e-02      4.157e+01     1.1107e-01     3.6992e-02     1.572945e-03          

     39         0     25861      1.582e+01      1.582e+01     3.0953e-01     3.3548e-02      3.896e+01     2.0714e-01     3.3732e-02     1.415810e-03          
     39         1     26399      1.566e+01      1.564e+01     3.3533e-01     3.9237e-02      3.882e+01     1.1694e-01     3.9784e-02     1.415810e-03          

     40         0     27484      1.559e+01      1.559e+01     2.8361e-01     3.5435e-02      3.311e+01     2.1103e-01     3.5556e-02     1.069334e-03          
     40         1     28012      1.529e+01      1.526e+01     2.9904e-01     5.0855e-02      3.282e+01     1.3812e-01     5.1370e-02     1.069334e-03          

     41         0     29086      1.531e+01      1.531e+01     2.5966e-01     3.8017e-02      3.070e+01     1.9032e-01     3.8208e-02     9.376520e-04          
     41         1     29615      1.509e+01      1.507e+01     2.7412e-01     4.9838e-02      3.050e+01     1.3933e-01     5.0257e-02     9.376520e-04          

     42         0     30693      1.511e+01      1.510e+01     2.5006e-01     4.0548e-02      2.914e+01     1.8700e-01     4.0734e-02     8.536148e-04          
     42         1     31226      1.498e+01      1.495e+01     2.5807e-01     4.6453e-02      2.901e+01     1.3976e-01     4.6878e-02     8.536148e-04          

     43         0     32318      1.490e+01      1.489e+01     2.4596e-01     4.5060e-02      2.894e+01     1.8429e-01     4.5143e-02     8.523942e-04          
     43         1     32865      1.485e+01      1.483e+01     2.5151e-01     4.3103e-02      2.889e+01     1.3347e-01     4.3416e-02     8.523942e-04          

     44         0     33957      1.479e+01      1.478e+01     2.3577e-01     4.0142e-02      2.829e+01     1.7303e-01     4.0419e-02     8.190413e-04          
     44         1     34504      1.473e+01      1.471e+01     2.4404e-01     4.0457e-02      2.823e+01     1.3051e-01     4.0837e-02     8.190413e-04          

     45         0     35608      1.462e+01      1.461e+01     2.3468e-01     4.3285e-02      2.736e+01     1.8218e-01     4.3446e-02     7.718116e-04          
     45         1     36163      1.461e+01      1.460e+01     2.3447e-01     3.9707e-02      2.735e+01     1.2932e-01     3.9974e-02     7.718116e-04          

     46         0     37269      1.450e+01      1.449e+01     2.2645e-01     3.9553e-02      2.681e+01     1.7549e-01     3.9856e-02     7.451200e-04          
     46         1     37826      1.447e+01      1.446e+01     2.2696e-01     3.8696e-02      2.678e+01     1.2518e-01     3.9014e-02     7.451200e-04          

     47         0     38919      1.429e+01      1.428e+01     2.2331e-01     4.3871e-02      2.616e+01     1.7528e-01     4.3961e-02     7.166628e-04          
     47         1     39477      1.431e+01      1.430e+01     2.1709e-01     3.6777e-02      2.617e+01     1.2030e-01     3.6967e-02     7.166628e-04          

     48         0     40586      1.426e+01      1.425e+01     2.0561e-01     3.5722e-02      2.606e+01     1.4849e-01     3.5987e-02     7.128719e-04          
     48         1     41136      1.423e+01      1.422e+01     2.1446e-01     3.6043e-02      2.603e+01     1.1691e-01     3.6312e-02     7.128719e-04          

     49         0     42229      1.417e+01      1.416e+01     2.0093e-01     3.5384e-02      2.553e+01     1.4643e-01     3.5528e-02     6.856351e-04          
     49         1     42790      1.414e+01      1.413e+01     2.0837e-01     3.4601e-02      2.551e+01     1.1529e-01     3.4815e-02     6.856351e-04          

     50         0     43896      1.407e+01      1.406e+01     1.9608e-01     3.4865e-02      2.541e+01     1.4227e-01     3.5084e-02     6.838397e-04          
     50         1     44464      1.406e+01      1.405e+01     2.0439e-01     3.2148e-02      2.540e+01     1.1112e-01     3.2403e-02     6.838397e-04          

     51         0     45571      1.395e+01      1.394e+01     1.9282e-01     3.5971e-02      2.483e+01     1.4374e-01     3.6109e-02     6.556786e-04          
     51         1     46135      1.396e+01      1.395e+01     1.9756e-01     3.1716e-02      2.485e+01     1.0910e-01     3.1888e-02     6.556786e-04          

     52         0     47236      1.388e+01      1.387e+01     1.8698e-01     3.2588e-02      2.469e+01     1.3653e-01     3.2827e-02     6.503787e-04          
     52         1     47798      1.389e+01      1.388e+01     1.9387e-01     3.0243e-02      2.469e+01     1.0581e-01     3.0471e-02     6.503787e-04          

     53         0     48896      1.379e+01      1.379e+01     1.8345e-01     3.2785e-02      2.421e+01     1.3226e-01     3.2879e-02     6.261809e-04          
     53         1     49454      1.378e+01      1.377e+01     1.8898e-01     3.1922e-02      2.419e+01     1.0384e-01     3.2082e-02     6.261809e-04          

     54         0     50549      1.379e+01      1.378e+01     1.7743e-01     2.8019e-02      2.378e+01     1.2617e-01     2.8217e-02     6.008862e-04          
     54         1     51107      1.372e+01      1.371e+01     1.8523e-01     3.1196e-02      2.371e+01     1.0319e-01     3.1421e-02     6.008862e-04          

     55         0     52199      1.370e+01      1.369e+01     1.7335e-01     3.0474e-02      2.364e+01     1.2459e-01     3.0623e-02     5.975256e-04          
     55         1     52756      1.369e+01      1.368e+01     1.8236e-01     2.9993e-02      2.363e+01     1.0178e-01     3.0160e-02     5.975256e-04          

     56         0     53859      1.368e+01      1.368e+01     1.7095e-01     2.7240e-02      2.315e+01     1.2304e-01     2.7412e-02     5.688152e-04          
     56         1     54418      1.362e+01      1.361e+01     1.7963e-01     3.0993e-02      2.309e+01     1.0165e-01     3.1202e-02     5.688152e-04          

     57         0     55502      1.364e+01      1.363e+01     1.6784e-01     2.6902e-02      2.310e+01     1.1923e-01     2.7021e-02     5.678646e-04          
     57         1     56047      1.358e+01      1.357e+01     1.7749e-01     3.0641e-02      2.304e+01     9.9850e-02     3.0802e-02     5.678646e-04          

     58         0     57138      1.363e+01      1.362e+01     1.6924e-01     2.4191e-02      2.295e+01     1.1829e-01     2.4340e-02     5.597723e-04          
     58         1     57696      1.350e+01      1.350e+01     1.7324e-01     3.1650e-02      2.283e+01     9.7474e-02     3.1811e-02     5.597723e-04          

     59         0     58794      1.355e+01      1.354e+01     1.6204e-01     2.5701e-02      2.268e+01     1.1708e-01     2.5821e-02     5.480176e-04          
     59         1     59330      1.347e+01      1.346e+01     1.7472e-01     3.1114e-02      2.260e+01     9.7894e-02     3.1298e-02     5.480176e-04          

     60         0     60394      1.354e+01      1.353e+01     1.6602e-01     2.2691e-02      2.265e+01     1.1493e-01     2.2832e-02     5.463282e-04          
     60         1     60951      1.342e+01      1.342e+01     1.6778e-01     2.9618e-02      2.254e+01     9.4469e-02     2.9753e-02     5.463282e-04          

     61         0     62063      1.345e+01      1.344e+01     1.5791e-01     2.5808e-02      2.251e+01     1.1356e-01     2.5932e-02     5.432737e-04          
     61         1     62617      1.340e+01      1.340e+01     1.6817e-01     2.8531e-02      2.247e+01     9.3680e-02     2.8674e-02     5.432737e-04          

     62         0     63711      1.345e+01      1.345e+01     1.5861e-01     2.2587e-02      2.183e+01     1.1415e-01     2.2716e-02     5.021355e-04          
     62         1     64266      1.332e+01      1.331e+01     1.6104e-01     3.0729e-02      2.171e+01     9.4102e-02     3.0886e-02     5.021355e-04          

     63         0     65367      1.336e+01      1.335e+01     1.4946e-01     2.5201e-02      2.071e+01     1.1647e-01     2.5325e-02     4.405653e-04          
     63         1     65901      1.331e+01      1.330e+01     1.5559e-01     2.8517e-02      2.067e+01     9.8297e-02     2.8682e-02     4.405653e-04          

     64         0     66990      1.332e+01      1.331e+01     1.4680e-01     2.5945e-02      2.013e+01     1.1351e-01     2.6070e-02     4.080386e-04          
     64         1     67541      1.326e+01      1.325e+01     1.5411e-01     3.0218e-02      2.007e+01     9.9969e-02     3.0377e-02     4.080386e-04          

     65         0     68608      1.331e+01      1.331e+01     1.4732e-01     2.3323e-02      2.002e+01     1.1008e-01     2.3434e-02     4.015771e-04          
     65         1     69174      1.320e+01      1.319e+01     1.4938e-01     3.0923e-02      1.991e+01     9.7465e-02     3.1036e-02     4.015771e-04          

     66         0     70271      1.324e+01      1.323e+01     1.4160e-01     2.5241e-02      1.967e+01     1.1075e-01     2.5343e-02     3.851519e-04          
     66         1     70816      1.320e+01      1.319e+01     1.4595e-01     2.7739e-02      1.963e+01     9.7711e-02     2.7868e-02     3.851519e-04          

     67         0     71916      1.320e+01      1.320e+01     1.3996e-01     2.5821e-02      1.946e+01     1.0898e-01     2.5935e-02     3.745950e-04          
     67         1     72477      1.315e+01      1.314e+01     1.4632e-01     2.9487e-02      1.941e+01     9.7511e-02     2.9615e-02     3.745950e-04          

     68         0     73544      1.320e+01      1.319e+01     1.4080e-01     2.3096e-02      1.944e+01     1.0621e-01     2.3195e-02     3.730741e-04          
     68         1     74106      1.310e+01      1.310e+01     1.4268e-01     2.9663e-02      1.934e+01     9.5166e-02     2.9764e-02     3.730741e-04          

     69         0     75207      1.314e+01      1.313e+01     1.3584e-01     2.4457e-02      1.915e+01     1.0663e-01     2.4547e-02     3.593426e-04          
     69         1     75762      1.310e+01      1.309e+01     1.4006e-01     2.7208e-02      1.911e+01     9.5235e-02     2.7319e-02     3.593426e-04          

     70         0     76859      1.312e+01      1.311e+01     1.3501e-01     2.4261e-02      1.909e+01     1.0422e-01     2.4364e-02     3.571116e-04          
     70         1     77407      1.306e+01      1.305e+01     1.3993e-01     2.8349e-02      1.903e+01     9.4222e-02     2.8468e-02     3.571116e-04          

     71         0     78481      1.310e+01      1.310e+01     1.3490e-01     2.2517e-02      1.905e+01     1.0243e-01     2.2604e-02     3.558556e-04          
     71         1     79051      1.301e+01      1.300e+01     1.3822e-01     2.8842e-02      1.897e+01     9.2496e-02     2.8935e-02     3.558556e-04          

     72         0     80140      1.304e+01      1.303e+01     1.3096e-01     2.4814e-02      1.877e+01     1.0590e-01     2.4908e-02     3.428559e-04          
     72         1     80676      1.303e+01      1.302e+01     1.3488e-01     2.4505e-02      1.877e+01     9.2999e-02     2.4593e-02     3.428559e-04          

     73         0     81780      1.301e+01      1.300e+01     1.2975e-01     2.4819e-02      1.864e+01     1.0281e-01     2.4927e-02     3.362893e-04          
     73         1     82337      1.298e+01      1.297e+01     1.3466e-01     2.6841e-02      1.861e+01     9.2087e-02     2.6946e-02     3.362893e-04          

     74         0     83425      1.302e+01      1.302e+01     1.3124e-01     2.1299e-02      1.858e+01     1.0018e-01     2.1378e-02     3.320379e-04          
     74         1     83983      1.293e+01      1.292e+01     1.3131e-01     2.7619e-02      1.849e+01     9.0224e-02     2.7714e-02     3.320379e-04          

     75         0     85098      1.296e+01      1.296e+01     1.2629e-01     2.2798e-02      1.850e+01     9.8944e-02     2.2873e-02     3.304203e-04          
     75         1     85649      1.290e+01      1.289e+01     1.3542e-01     2.8040e-02      1.843e+01     9.1281e-02     2.8137e-02     3.304203e-04          

     76         0     86716      1.295e+01      1.294e+01     1.2540e-01     2.1633e-02      1.821e+01     9.8013e-02     2.1715e-02     3.142812e-04          
     76         1     87274      1.286e+01      1.286e+01     1.3177e-01     2.7741e-02      1.813e+01     9.0641e-02     2.7836e-02     3.142812e-04          

     77         0     88348      1.290e+01      1.290e+01     1.2287e-01     2.2467e-02      1.805e+01     9.7739e-02     2.2531e-02     3.068894e-04          
     77         1     88896      1.287e+01      1.287e+01     1.2611e-01     2.4361e-02      1.802e+01     8.8942e-02     2.4446e-02     3.068894e-04          

     78         0     90004      1.287e+01      1.287e+01     1.2207e-01     2.3433e-02      1.791e+01     9.7538e-02     2.3518e-02     3.005202e-04          
     78         1     90571      1.286e+01      1.285e+01     1.2489e-01     2.4119e-02      1.789e+01     8.8577e-02     2.4205e-02     3.005202e-04          

     79         0     91683      1.285e+01      1.285e+01     1.2068e-01     2.3071e-02      1.784e+01     9.5762e-02     2.3138e-02     2.974759e-04          
     79         1     92242      1.282e+01      1.281e+01     1.2575e-01     2.5213e-02      1.781e+01     8.8081e-02     2.5294e-02     2.974759e-04          

     80         0     93327      1.286e+01      1.286e+01     1.2285e-01     2.0125e-02      1.773e+01     9.5249e-02     2.0196e-02     2.902497e-04          
     80         1     93888      1.280e+01      1.279e+01     1.2077e-01     2.4539e-02      1.767e+01     8.7024e-02     2.4609e-02     2.902497e-04          

     81         0     95000      1.281e+01      1.280e+01     1.1862e-01     2.2652e-02      1.766e+01     9.5600e-02     2.2728e-02     2.894635e-04          
     81         1     95550      1.279e+01      1.278e+01     1.2135e-01     2.3594e-02      1.764e+01     8.6445e-02     2.3670e-02     2.894635e-04          

     82         0     96652      1.280e+01      1.279e+01     1.1750e-01     2.1831e-02      1.759e+01     9.2781e-02     2.1908e-02     2.860497e-04          
     82         1     97205      1.276e+01      1.275e+01     1.2107e-01     2.4473e-02      1.756e+01     8.5841e-02     2.4556e-02     2.860497e-04          

     83         0     98291      1.280e+01      1.279e+01     1.1801e-01     1.9894e-02      1.759e+01     9.1827e-02     1.9955e-02     2.859497e-04          
     83         1     98861      1.272e+01      1.272e+01     1.1943e-01     2.5013e-02      1.752e+01     8.4339e-02     2.5091e-02     2.859497e-04          

     84         0     99964      1.274e+01      1.274e+01     1.1525e-01     2.2254e-02      1.749e+01     9.4415e-02     2.2323e-02     2.830649e-04          
     84         1     100512      1.274e+01      1.273e+01     1.1812e-01     2.1751e-02      1.749e+01     8.4339e-02     2.1814e-02     2.830649e-04          

     85         0     101630      1.272e+01      1.272e+01     1.1421e-01     2.1926e-02      1.740e+01     9.1584e-02     2.2003e-02     2.787477e-04          
     85         1     102183      1.270e+01      1.269e+01     1.1810e-01     2.3490e-02      1.738e+01     8.3546e-02     2.3566e-02     2.787477e-04          
