# Kona Param. Contn. convergence history (opt tol = 2.630149e-06 | feas tol = 2.329004e-05)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0       435     -1.406e+01     -5.433e+00     5.6877e-01     1.6532e-01      4.035e+01     5.4877e-02     1.7589e-02     2.842124e-03          
      9         1       479     -1.329e+01     -5.249e+00     5.3371e-01     1.5134e-01      4.048e+01     4.7029e-03     2.4850e-05     2.842124e-03          

     10         0       524     -1.016e+01     -5.565e+00     2.4397e-01     7.8268e-02      1.352e+01     3.0620e-02     1.0330e-02     1.168321e-03          
     10         1       568     -9.610e+00     -5.502e+00     2.2261e-01     6.9307e-02      1.357e+01     1.7233e-03     4.9129e-04     1.168321e-03          

     11         0       613     -6.985e+00     -5.621e+00     6.4761e-02     2.1762e-02     -7.554e-01     1.0869e-02     3.5118e-03     2.961611e-04          
     11         1       657     -6.780e+00     -5.610e+00     5.6847e-02     1.8579e-02     -7.456e-01     2.3886e-03     8.8550e-04     2.961611e-04          

     12         0       745     -5.980e+00     -5.632e+00     1.7051e-02     5.4838e-03     -4.231e+00     1.8143e-03     6.0897e-04     8.525227e-05          
     12         1       789     -5.980e+00     -5.630e+00     1.6478e-02     5.4635e-03     -4.229e+00     8.7882e-04     1.2916e-04     8.525227e-05          

     13         0       877     -5.770e+00     -5.636e+00     6.5504e-03     2.0936e-03     -5.091e+00     8.9669e-04     1.6281e-04     3.320626e-05          
     13         1       921     -5.773e+00     -5.636e+00     6.4665e-03     2.1399e-03     -5.090e+00     4.4390e-04     8.4754e-05     3.320626e-05          

     14         0      1009     -5.713e+00     -5.638e+00     3.6852e-03     1.1729e-03     -5.329e+00     4.5580e-04     1.3471e-04     1.876681e-05          
     14         1      1053     -5.715e+00     -5.638e+00     3.6616e-03     1.2024e-03     -5.329e+00     2.5476e-04     5.4440e-05     1.876681e-05          

     15         0      1141     -5.680e+00     -5.639e+00     1.9843e-03     6.4613e-04     -5.475e+00     2.9804e-04     1.0164e-04     9.980591e-06          
     15         1      1185     -5.681e+00     -5.639e+00     1.9474e-03     6.4935e-04     -5.475e+00     1.5913e-04     3.5513e-05     9.980591e-06          

     16         0      1273     -5.647e+00     -5.640e+00     5.2676e-04     1.3949e-04     -5.605e+00     2.6912e-04     9.5177e-05     2.102001e-06          
     16         1      1317     -5.650e+00     -5.640e+00     4.1870e-04     1.6461e-04     -5.606e+00     7.6219e-05     5.3872e-05     2.102001e-06          

     17         0      1405     -5.642e+00     -5.640e+00     1.2738e-04     3.5554e-05     -5.635e+00     1.0194e-04     2.7105e-05     3.144445e-07          
     17         1      1449     -5.642e+00     -5.641e+00     7.1914e-05     2.4075e-05     -5.636e+00     3.0074e-05     1.3416e-05     3.144445e-07          

     18         0      1537     -5.641e+00     -5.641e+00     3.5037e-05     8.6274e-06     -5.639e+00     2.5981e-05     4.5103e-06     1.070227e-07          
     18         1      1581     -5.641e+00     -5.641e+00     3.1852e-05     1.0752e-05     -5.639e+00     2.0969e-05     8.4226e-06     1.070227e-07          

     19         0      1669     -5.641e+00     -5.641e+00     2.2364e-05     3.3022e-06     -5.640e+00     2.1579e-05     2.9489e-06     1.798862e-08          
     19         1      1713     -5.641e+00     -5.641e+00     1.8599e-05     7.9940e-06     -5.640e+00     1.7928e-05     7.6326e-06     1.798862e-08          

     20         0      1801     -5.641e+00     -5.641e+00     1.7990e-05     2.1875e-06     -5.641e+00     1.7708e-05     1.9845e-06     8.670758e-09          
     20         1      1845     -5.641e+00     -5.641e+00     1.5668e-05     3.2290e-06     -5.641e+00     1.5482e-05     3.4331e-06     8.670758e-09          

     21         0      1933     -5.641e+00     -5.641e+00     1.4385e-05     1.5084e-06     -5.641e+00     1.4316e-05     1.4542e-06     2.536986e-09          
     21         1      1977     -5.641e+00     -5.641e+00     1.3418e-05     3.1263e-06     -5.641e+00     1.3367e-05     3.0994e-06     2.536986e-09          

     22         0      2065     -5.641e+00     -5.641e+00     1.3065e-05     1.5609e-06     -5.641e+00     1.3008e-05     1.4975e-06     1.951645e-09          
     22         1      2109     -5.641e+00     -5.641e+00     1.0986e-05     4.1181e-06     -5.641e+00     1.0929e-05     4.1209e-06     1.951645e-09          

     23         0      2197     -5.641e+00     -5.641e+00     1.0607e-05     1.1994e-06     -5.641e+00     1.0559e-05     1.1586e-06     1.631006e-09          
     23         1      2241     -5.641e+00     -5.641e+00     1.0326e-05     1.7924e-06     -5.641e+00     1.0279e-05     1.7573e-06     1.631006e-09          

     24         0      2329     -5.641e+00     -5.641e+00     1.0175e-05     1.2585e-06     -5.641e+00     1.0141e-05     1.2269e-06     1.185207e-09          
     24         1      2373     -5.641e+00     -5.641e+00     8.0406e-06     3.8995e-06     -5.641e+00     8.0067e-06     3.8930e-06     1.185207e-09          

     25         0      2461     -5.641e+00     -5.641e+00     7.8887e-06     7.1447e-07     -5.641e+00     7.8746e-06     6.9877e-07     5.066027e-10          
     25         1      2505     -5.641e+00     -5.641e+00     7.7502e-06     1.1760e-06     -5.641e+00     7.7359e-06     1.1658e-06     5.066027e-10          

     26         0      2593     -5.641e+00     -5.641e+00     7.7130e-06     7.1555e-07     -5.641e+00     7.7096e-06     7.1190e-07     1.285765e-10          
     26         1      2637     -5.641e+00     -5.641e+00     7.6467e-06     8.2559e-07     -5.641e+00     7.6432e-06     8.2210e-07     1.285765e-10          

     27         0      2725     -5.641e+00     -5.641e+00     7.5749e-06     8.4309e-07     -5.641e+00     7.5749e-06     8.4309e-07     0.000000e+00          
     27         1      2769     -5.641e+00     -5.641e+00     7.5416e-06     6.8321e-07     -5.641e+00     7.5416e-06     6.8321e-07     0.000000e+00          
     27         2      2813     -5.641e+00     -5.641e+00     6.8147e-06     2.1920e-06     -5.641e+00     6.8147e-06     2.1920e-06     0.000000e+00          
     27         3      2857     -5.641e+00     -5.641e+00     6.7461e-06     5.2891e-07     -5.641e+00     6.7461e-06     5.2891e-07     0.000000e+00          
     27         4      2901     -5.641e+00     -5.641e+00     5.0842e-06     2.6309e-06     -5.641e+00     5.0842e-06     2.6309e-06     0.000000e+00          
     27         5      2945     -5.641e+00     -5.641e+00     4.8312e-06     3.4926e-07     -5.641e+00     4.8312e-06     3.4926e-07     0.000000e+00          
     27         6      2989     -5.641e+00     -5.641e+00     3.7995e-06     1.4634e-06     -5.641e+00     3.7995e-06     1.4634e-06     0.000000e+00          
     27         7      3033     -5.641e+00     -5.641e+00     3.4672e-06     1.9864e-07     -5.641e+00     3.4672e-06     1.9864e-07     0.000000e+00          
     27         8      3077     -5.641e+00     -5.641e+00     3.0061e-06     1.0459e-06     -5.641e+00     3.0061e-06     1.0459e-06     0.000000e+00          
     27         9      3121     -5.641e+00     -5.641e+00     2.8868e-06     1.7949e-07     -5.641e+00     2.8868e-06     1.7949e-07     0.000000e+00          
