# Kona Param. Contn. convergence history (opt tol = 1.150469e-06 | feas tol = 5.886184e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -4.891e+00     -4.891e+00     1.1505e+01     0.0000e+00     5.8862e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9457e+00     0.0000e+00     5.9457e+00     

      1         0         8     -3.352e+00     -1.659e+00     8.3428e+00     1.4715e-01     5.7786e+01      7.301e+00     3.8208e+00     2.6994e-03     9.995000e-01          1.0019e+00     1.4864e-02     5.0000e+00     
      1         1        17     -3.352e+00     -1.658e+00     8.3428e+00     1.4723e-01     5.7786e+01      7.301e+00     3.8208e+00     2.7031e-03     9.995000e-01          1.0019e+00     1.4869e-02     5.0000e+00     

      2         0        35     -3.378e+00     -1.272e-02     8.3400e+00     2.9154e-01     5.7785e+01      7.306e+00     3.8214e+00     2.7031e-03     9.990000e-01          1.0020e+00     2.7380e-02     5.0000e+00     
      2         1        44     -3.360e+00      3.045e-02     8.3420e+00     2.9460e-01     5.7786e+01      7.297e+00     3.8190e+00     5.4064e-03     9.990000e-01          1.0039e+00     2.9748e-02     5.0000e+00     

      3         0        62     -3.628e+00      1.719e+01     8.3124e+00     1.8022e+00     5.7777e+01      7.400e+00     3.8259e+00     5.5842e-03     9.937888e-01          1.0069e+00     1.6025e-01     4.9997e+00     
      3         1        71     -3.440e+00      1.772e+01     8.3334e+00     1.8388e+00     5.7775e+01      7.304e+00     3.8005e+00     3.3603e-02     9.937888e-01          1.0242e+00     1.8563e-01     4.9990e+00     

      4         0        91     -3.883e+00      4.628e+01     8.2836e+00     4.3452e+00     5.7733e+01      7.675e+00     3.8109e+00     3.3839e-02     9.851929e-01          1.0244e+00     4.0305e-01     4.9963e+00     
      4         1       102     -3.568e+00      4.723e+01     8.3190e+00     4.4141e+00     5.7721e+01      7.516e+00     3.7684e+00     8.0210e-02     9.851929e-01          1.0575e+00     4.4672e-01     4.9944e+00     

      5         0       126     -4.016e+00      7.568e+01     8.2688e+00     6.9110e+00     5.7634e+01      8.137e+00     3.7777e+00     8.0470e-02     9.767185e-01          1.0574e+00     6.6353e-01     4.9878e+00     
      5         1       137     -3.696e+00      7.659e+01     8.3054e+00     6.9780e+00     5.7622e+01      7.980e+00     3.7348e+00     1.2629e-01     9.767185e-01          1.0902e+00     7.0777e-01     4.9858e+00     

      6         0       161     -4.156e+00      1.054e+02     8.2538e+00     9.5072e+00     5.7488e+01      8.875e+00     3.7431e+00     1.2670e-01     9.681887e-01          1.0896e+00     9.2720e-01     4.9752e+00     
      6         1       172     -3.826e+00      1.063e+02     8.2924e+00     9.5722e+00     5.7475e+01      8.718e+00     3.6990e+00     1.7286e-01     9.681887e-01          1.1229e+00     9.7284e-01     4.9732e+00     

      7         0       196     -4.298e+00      1.358e+02     8.2376e+00     1.2164e+01     5.7288e+01      9.932e+00     3.7066e+00     1.7343e-01     9.594654e-01          1.1217e+00     1.1971e+00     4.9583e+00     
      7         1       207     -3.954e+00      1.366e+02     8.2791e+00     1.2227e+01     5.7274e+01      9.773e+00     3.6603e+00     2.2071e-01     9.594654e-01          1.1558e+00     1.2448e+00     4.9561e+00     

      8         0       233     -4.451e+00      1.671e+02     8.2207e+00     1.4910e+01     5.7027e+01      1.138e+01     3.6673e+00     2.2146e-01     9.504049e-01          1.1540e+00     1.4761e+00     4.9359e+00     
      8         1       246     -4.086e+00      1.680e+02     8.2659e+00     1.4972e+01     5.7010e+01      1.122e+01     3.6178e+00     2.7068e-01     9.504049e-01          1.1895e+00     1.5266e+00     4.9335e+00     

      9         0       274     -4.617e+00      1.998e+02     8.2028e+00     1.7777e+01     5.6690e+01      1.332e+01     3.6243e+00     2.7166e-01     9.408478e-01          1.1867e+00     1.7670e+00     4.9072e+00     
      9         1       289     -4.226e+00      2.006e+02     8.2529e+00     1.7836e+01     5.6671e+01      1.316e+01     3.5707e+00     3.2375e-01     9.408478e-01          1.2242e+00     1.8211e+00     4.9046e+00     

     10         0       319     -4.792e+00      2.340e+02     8.1827e+00     2.0795e+01     5.6262e+01      1.593e+01     3.5765e+00     3.2499e-01     9.306082e-01          1.2203e+00     2.0724e+00     4.8712e+00     
     10         1       334     -4.367e+00      2.349e+02     8.2389e+00     2.0851e+01     5.6239e+01      1.576e+01     3.5175e+00     3.8108e-01     9.306082e-01          1.2604e+00     2.1310e+00     4.8682e+00     

     11         0       364     -4.981e+00      2.703e+02     8.1599e+00     2.3994e+01     5.5716e+01      1.943e+01     3.5224e+00     3.8265e-01     9.194596e-01          1.2548e+00     2.3948e+00     4.8248e+00     
     11         1       379     -4.526e+00      2.711e+02     8.2222e+00     2.4044e+01     5.5688e+01      1.927e+01     3.4565e+00     4.4414e-01     9.194596e-01          1.2984e+00     2.4589e+00     4.8214e+00     

     12         0       409     -5.207e+00      3.086e+02     8.1323e+00     2.7402e+01     5.5019e+01      2.422e+01     3.4607e+00     4.4618e-01     9.071147e-01          1.2906e+00     2.7361e+00     4.7663e+00     
     12         1       424     -4.715e+00      3.094e+02     8.2028e+00     2.7443e+01     5.4985e+01      2.407e+01     3.3855e+00     5.1486e-01     9.071147e-01          1.3386e+00     2.8068e+00     4.7621e+00     

     13         0       456     -5.472e+00      3.493e+02     8.0977e+00     3.1040e+01     5.4122e+01      3.086e+01     3.3887e+00     5.1757e-01     8.931956e-01          1.3277e+00     3.0969e+00     4.6902e+00     
