# Kona Param. Contn. convergence history (opt tol = 1.193243e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      7         1      8837      2.607e+02      2.608e+02     1.4640e+00     6.2799e-02      2.101e+02     9.1758e-04     8.2063e-07     0.2066235     

      8         0      9515      2.594e+02      2.595e+02     1.3202e+00     4.2127e-02      2.244e+02     6.8916e-01     2.3961e-02     0.1515067     
      8         1     10192      2.590e+02      2.590e+02     1.4678e+00     4.3316e-02      2.249e+02     1.2130e-03     1.3554e-06     0.1515067     

      9         0     10870      2.574e+02      2.574e+02     1.3199e+00     3.1549e-02      2.339e+02     7.3161e-01     1.8601e-02     0.1161669     
      9         1     11547      2.569e+02      2.569e+02     1.4691e+00     3.1984e-02      2.343e+02     1.2581e-03     1.4466e-06     0.1161669     

     10         0     12225      2.551e+02      2.551e+02     1.3191e+00     2.4339e-02      2.406e+02     7.5997e-01     1.4640e-02     0.0913988     
     10         1     12902      2.546e+02      2.546e+02     1.4694e+00     2.4537e-02      2.411e+02     1.3647e-03     1.7294e-06     0.0913988     

     11         0     13580      2.524e+02      2.524e+02     1.3178e+00     1.9335e-02      2.454e+02     7.8084e-01     1.1742e-02     0.0736283     
     11         1     14257      2.519e+02      2.519e+02     1.4693e+00     1.9432e-02      2.459e+02     1.4233e-03     1.9503e-06     0.0736283     

     12         0     14935      2.495e+02      2.495e+02     1.3161e+00     1.5720e-02      2.491e+02     7.9631e-01     9.5695e-03     0.0604518     
     12         1     15612      2.489e+02      2.489e+02     1.4687e+00     1.5771e-02      2.496e+02     1.4727e-03     2.1957e-06     0.0604518     

     13         0     16290      2.462e+02      2.462e+02     1.3141e+00     1.3031e-02      2.519e+02     8.0810e-01     7.9092e-03     0.0504395     
     13         1     16966      2.456e+02      2.456e+02     1.4679e+00     1.3060e-02      2.525e+02     1.5074e-03     2.5232e-06     0.0504395     

     14         0     17644      2.425e+02      2.425e+02     1.3117e+00     1.0980e-02      2.542e+02     8.1718e-01     6.6163e-03     0.0426653     
     14         1     18320      2.420e+02      2.420e+02     1.4667e+00     1.0998e-02      2.547e+02     1.5317e-03     2.7997e-06     0.0426653     

     15         0     18998      2.386e+02      2.386e+02     1.3090e+00     9.3837e-03      2.560e+02     8.2421e-01     5.5924e-03     0.0365158     
     15         1     19674      2.380e+02      2.380e+02     1.4652e+00     9.3942e-03      2.566e+02     1.5472e-03     3.1035e-06     0.0365158     

     16         0     20352      2.343e+02      2.343e+02     1.3058e+00     8.1183e-03      2.575e+02     8.2964e-01     4.7695e-03     0.0315716     
     16         1     21028      2.337e+02      2.337e+02     1.4633e+00     8.1244e-03      2.581e+02     1.5551e-03     3.4441e-06     0.0315716     

     17         0     21706      2.297e+02      2.297e+02     1.3022e+00     7.1005e-03      2.588e+02     8.3375e-01     4.0995e-03     0.0275389     
     17         1     22382      2.291e+02      2.291e+02     1.4610e+00     7.1031e-03      2.594e+02     1.5568e-03     3.8323e-06     0.0275389     

     18         0     23060      2.248e+02      2.248e+02     1.2981e+00     6.2715e-03      2.599e+02     8.3677e-01     3.5485e-03     0.0242073     
     18         1     23736      2.242e+02      2.242e+02     1.4582e+00     6.2708e-03      2.605e+02     1.5529e-03     4.2816e-06     0.0242073     

     19         0     24414      2.195e+02      2.195e+02     1.2934e+00     5.5898e-03      2.608e+02     8.3882e-01     3.0919e-03     0.0214229     
     19         1     25090      2.189e+02      2.189e+02     1.4549e+00     5.5848e-03      2.615e+02     1.5442e-03     4.8089e-06     0.0214229     

     20         0     25768      2.139e+02      2.139e+02     1.2881e+00     5.0252e-03      2.616e+02     8.3998e-01     2.7127e-03     0.0190716     
     20         1     26444      2.133e+02      2.133e+02     1.4509e+00     5.0138e-03      2.622e+02     1.5312e-03     5.4359e-06     0.0190716     

     21         0     27122      2.079e+02      2.079e+02     1.2821e+00     4.5564e-03      2.622e+02     8.4032e-01     2.4003e-03     0.0170666     
     21         1     27798      2.073e+02      2.073e+02     1.4461e+00     4.5345e-03      2.629e+02     1.5142e-03     6.1906e-06     0.0170666     

     22         0     28476      2.016e+02      2.016e+02     1.2754e+00     4.1692e-03      2.628e+02     8.3984e-01     2.1504e-03     0.0153419     
     22         1     29152      2.010e+02      2.010e+02     1.4404e+00     4.1293e-03      2.634e+02     1.4936e-03     7.1133e-06     0.0153419     

     23         0     29830      1.949e+02      1.949e+02     1.2677e+00     3.8559e-03      2.631e+02     8.3855e-01     1.9666e-03     0.0138456     
     23         1     30506      1.943e+02      1.943e+02     1.4338e+00     3.7848e-03      2.638e+02     1.4696e-03     8.2624e-06     0.0138456     

     24         0     31184      1.879e+02      1.879e+02     1.2590e+00     3.6167e-03      2.633e+02     8.3640e-01     1.8630e-03     0.0125371     
     24         1     31860      1.873e+02      1.873e+02     1.4260e+00     3.4903e-03      2.640e+02     1.4423e-03     9.7036e-06     0.0125371     

     25         0     32538      1.806e+02      1.806e+02     1.2491e+00     3.4626e-03      2.633e+02     8.3335e-01     1.8678e-03     0.0113839     
     25         1     33214      1.799e+02      1.799e+02     1.4168e+00     3.2376e-03      2.640e+02     1.4117e-03     1.1536e-05     0.0113839     

     26         0     33892      1.728e+02      1.728e+02     1.2378e+00     3.4222e-03      2.631e+02     8.2931e-01     2.0233e-03     0.0103598     
     26         1     34568      1.722e+02      1.722e+02     1.4059e+00     3.0201e-03      2.637e+02     1.3777e-03     1.3937e-05     0.0103598     

     27         0     35246      1.646e+02      1.646e+02     1.2248e+00     3.5512e-03      2.626e+02     8.2417e-01     2.3853e-03     0.0094430     
     27         1     35922      1.640e+02      1.640e+02     1.3932e+00     2.8324e-03      2.632e+02     1.3400e-03     1.7212e-05     0.0094430     

     28         0     36600      1.561e+02      1.561e+02     1.2099e+00     3.9465e-03      2.617e+02     8.1776e-01     3.0301e-03     0.0086153     
     28         1     37276      1.555e+02      1.555e+02     1.3781e+00     2.6702e-03      2.623e+02     1.2981e-03     2.1687e-05     0.0086153     

     29         0     37954      1.471e+02      1.471e+02     1.1925e+00     4.7653e-03      2.604e+02     8.0990e-01     4.0828e-03     0.0078613     
     29         1     38630      1.465e+02      1.465e+02     1.3602e+00     2.5300e-03      2.610e+02     1.2511e-03     2.8042e-05     0.0078613     

     30         0     39308      1.376e+02      1.376e+02     1.1722e+00     6.2683e-03      2.585e+02     8.0028e-01     5.7776e-03     0.0071670     
     30         1     39984      1.370e+02      1.370e+02     1.3387e+00     2.4087e-03      2.591e+02     1.1977e-03     3.7762e-05     0.0071670     

     31         0     40663      1.275e+02      1.275e+02     1.1479e+00     8.9368e-03      2.559e+02     7.8853e-01     8.5846e-03     0.0065194     
     31         1     41340      1.269e+02      1.269e+02     1.3126e+00     2.3038e-03      2.564e+02     1.1356e-03     5.4131e-05     0.0065194     

     32         0     42030      1.168e+02      1.168e+02     1.1185e+00     1.3775e-02      2.521e+02     7.7408e-01     1.3507e-02     0.0059051     
     32         1     42707      1.162e+02      1.162e+02     1.2804e+00     2.2142e-03      2.526e+02     1.0611e-03     1.0283e-04     0.0059051     

     33         0     43408      1.053e+02      1.053e+02     1.0819e+00     2.3271e-02      2.468e+02     7.5610e-01     2.3033e-02     0.0053087     
     33         1     44096      1.047e+02      1.047e+02     1.2396e+00     2.1316e-03      2.472e+02     9.6402e-04     7.6097e-05     0.0053087     

     34         0     44797      9.258e+01      9.258e+01     1.0344e+00     4.4486e-02      2.390e+02     7.3320e-01     4.4207e-02     0.0047084     
     34         1     45485      9.207e+01      9.207e+01     1.1856e+00     2.0581e-03      2.394e+02     8.2763e-04     1.0281e-04     0.0047084     

     35         0     46186      7.799e+01      7.800e+01     9.6775e-01     1.0564e-01      2.269e+02     7.0294e-01     1.0516e-01     0.0040643     
     35         1     46873      7.760e+01      7.760e+01     1.1084e+00     1.9809e-03      2.271e+02     5.9610e-04     1.0992e-04     0.0040643     

     36         0     47574      5.925e+01      5.925e+01     8.5721e-01     4.0764e-01      2.042e+02     6.6001e-01     4.0627e-01     0.0032642     
     36         1     48263      5.926e+01      5.927e+01     9.7632e-01     1.8658e-03      2.041e+02     2.0670e-04     8.6703e-05     0.0032642     

     37         0     48965      3.076e+01      3.085e+01     6.1184e-01     4.8561e+00      1.463e+02     5.8475e-01     4.8464e+00     0.0020043     
     37         1     49700      3.354e+01      3.355e+01     6.7201e-01     4.3519e-01      1.463e+02     4.4314e-03     4.3426e-01     0.0020043     

     38         0     50475      2.436e+01      2.445e+01     4.4784e-01     2.2918e+00      1.141e+02     3.9498e-01     2.2884e+00     0.0014729     
     38         1     51366      2.524e+01      2.526e+01     5.1355e-01     1.9460e-01      1.143e+02     5.0893e-03     1.9423e-01     0.0014729     

     39         0     52251      1.848e+01      1.857e+01     3.2153e-01     2.7368e+00      8.082e+01     3.0292e-01     2.7341e+00     0.0009729     
     39         1     57145      1.899e+01      1.899e+01     3.4302e-01     1.3507e-01      8.100e+01     1.0813e-02     1.3489e-01     0.0009729     

     40         0     62107      1.718e+01      1.719e+01     2.4503e-01     4.8065e-01      6.935e+01     2.0139e-01     4.8023e-01     0.0008059     
     40         1     67136      1.730e+01      1.730e+01     2.9039e-01     1.3453e-02      6.940e+01     7.9961e-04     1.3390e-02     0.0008059     

     41         0     72229      1.422e+01      1.427e+01     1.5974e-01     1.9835e+00      4.756e+01     1.7032e-01     1.9825e+00     0.0005016     
     41         1     77590      1.444e+01      1.445e+01     1.9264e-01     1.0722e-01      4.769e+01     1.9527e-02     1.0715e-01     0.0005016     

     42         0     88360      1.284e+01      1.286e+01     1.0358e-01     1.0694e+00      3.472e+01     1.0674e-01     1.0691e+00     0.0003251     
     42         1     94106      1.290e+01      1.290e+01     1.2385e-01     3.3051e-02      3.476e+01     9.0194e-03     3.3031e-02     0.0003251     

     43         0     99924      1.196e+01      1.197e+01     7.3261e-02     7.3003e-01      2.646e+01     6.9723e-02     7.2987e-01     0.0002135     
     43         1     105894      1.197e+01      1.197e+01     7.7073e-02     1.1564e-02      2.646e+01     3.5557e-03     1.1556e-02     0.0002135     

     44         0     111998      1.129e+01      1.130e+01     3.9807e-02     6.8779e-01      2.014e+01     4.6964e-02     6.8770e-01     0.0001292     
     44         1     118171      1.131e+01      1.131e+01     4.9294e-02     6.6141e-03      2.015e+01     3.3642e-03     6.6087e-03     0.0001292     

     45         0     124463      1.093e+01      1.094e+01     2.6396e-02     3.6499e-01      1.639e+01     2.8355e-02     3.6496e-01     0.0000793     
     45         1     130887      1.094e+01      1.094e+01     2.8307e-02     7.5522e-03      1.640e+01     2.4498e-03     7.5488e-03     0.0000793     

     46         0     137468      1.074e+01      1.074e+01     1.4915e-02     1.6708e-01      1.416e+01     1.7587e-02     1.6707e-01     0.0000496     
     46         1     144152      1.074e+01      1.074e+01     1.9294e-02     2.7162e-03      1.417e+01     1.6175e-03     2.7142e-03     0.0000496     

     47         0     150931      1.060e+01      1.060e+01     1.0660e-02     9.2914e-02      1.264e+01     1.0849e-02     9.2911e-02     0.0000295     
     47         1     157736      1.060e+01      1.060e+01     1.0455e-02     9.3744e-04      1.264e+01     1.0960e-03     9.3583e-04     0.0000295     

     48         0     171554      1.052e+01      1.052e+01     5.8127e-03     4.2047e-02      1.168e+01     6.4932e-03     4.2046e-02     0.0000168     
     48         1     178542      1.052e+01      1.052e+01     6.0293e-03     5.2478e-04      1.168e+01     6.7445e-04     5.2387e-04     0.0000168     

     49         0     192806      1.047e+01      1.047e+01     3.4683e-03     1.3105e-02      1.116e+01     3.6660e-03     1.3105e-02     0.0000100     
     49         1     199957      1.047e+01      1.047e+01     3.5951e-03     1.8064e-04      1.116e+01     2.5347e-04     1.8002e-04     0.0000100     

     50         0     207239      1.044e+01      1.044e+01     1.9063e-03     5.6039e-03      1.084e+01     2.1735e-03     5.6037e-03     0.0000057     
     50         1     214539      1.044e+01      1.044e+01     2.2069e-03     8.5081e-05      1.084e+01     1.3000e-04     8.4703e-05     0.0000057     

     51         0     221964      1.043e+01      1.043e+01     1.3287e-03     1.7015e-03      1.068e+01     1.2469e-03     1.7013e-03     0.0000036     
     51         1     229329      1.043e+01      1.043e+01     1.3447e-03     1.8757e-05      1.068e+01     1.7546e-05     1.8389e-05     0.0000036     

     52         0     236776      1.042e+01      1.042e+01     7.5250e-04     1.0007e-03      1.056e+01     7.7403e-04     1.0007e-03     0.0000021     
     52         1     244227      1.042e+01      1.042e+01     7.8665e-04     1.6257e-05      1.056e+01     6.0487e-06     1.6071e-05     0.0000021     

     53         0     251701      1.041e+01      1.041e+01     4.1509e-04     6.6849e-04      1.048e+01     4.5464e-04     6.6845e-04     0.0000011     
     53         1     259194      1.041e+01      1.041e+01     3.9189e-04     1.7293e-05      1.048e+01     1.8384e-05     1.7224e-05     0.0000011     

     54         0     266697      1.040e+01      1.040e+01     2.2403e-04     1.5426e-04      1.045e+01     2.3062e-04     1.5423e-04     0.0000007     
     54         1     274218      1.040e+01      1.040e+01     2.6050e-04     2.5770e-06      1.045e+01     7.3603e-06     2.4948e-06     0.0000007     
     54         2     281739      1.040e+01      1.040e+01     2.5934e-04     5.3256e-07      1.045e+01     7.1166e-07     1.0533e-07     0.0000007     
