# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        2.11        2.11        264.654      0.000000     0     0
    1        11.78        13.89        264.607      0.000138     0     0
    2        9.31        23.20        264.555      0.000605     0     0
    3        9.53        32.73        264.511      0.001244     0     0
    4        10.53        43.26        264.474      0.001921     0     0
    5        10.49        53.75        264.442      0.002621     0     0
    6        10.91        64.66        264.412      0.003352     0     0
    7        10.57        75.22        264.382      0.004126     0     0
    8        10.56        85.78        264.351      0.004958     0     0
    9        10.56        96.34        264.318      0.005863     0     0
   10        10.64        106.98        264.282      0.006861     0     0
   11        10.58        117.56        264.241      0.007971     0     0
   12        11.13        128.69        264.192      0.009218     0     0
   13        11.15        139.84        264.13      0.010624     0     0
   14        11.27        151.11        264.046      0.012196     0     0
   15        11.52        162.63        263.925      0.013888     0     0
   16        11.36        173.99        263.734      0.015547     0     0
   17        12.11        186.10        263.423      0.016911     0     0
   18        11.25        197.34        262.903      0.017833     0     0
   19        12.91        210.26        261.931      0.018376     0     0
   20        12.39        222.65        260.276      0.018610     0     0
   21        12.90        235.55        258.521      0.018681     0     0
   22        12.85        248.41        256.381      0.018711     0     0
   23        12.29        260.69        253.957      0.018722     0     0
   24        12.25        272.94        251.209      0.018723     0     0
   25        12.81        285.75        248.144      0.018718     0     0
   26        12.87        298.62        244.756      0.018707     0     0
   27        13.02        311.64        241.045      0.018693     0     0
   28        12.81        324.44        237.006      0.018673     0     0
   29        12.98        337.43        232.639      0.018648     0     0
   30        12.79        350.21        227.941      0.018618     0     0
   31        12.72        362.93        222.909      0.018581     0     0
   32        13.82        376.75        217.542      0.018536     0     0
   33        14.97        391.72        211.835      0.018483     0     0
   34        17.16        408.87        205.785      0.018420     0     0
   35        19.15        428.03        199.387      0.018345     0     0
   36        20.13        448.16        192.634      0.018257     0     0
   37        21.40        469.56        185.517      0.018153     0     0
   38        18.65        488.22        178.019      0.018031     0     0
   39        21.53        509.74        170.199      0.017888     0     0
   40        21.66        531.40        161.925      0.017718     0     0
   41        25.31        556.71        153.274      0.017518     0     0
   42        21.40        578.11        144.112      0.017279     0     0
   43        21.73        599.84        134.546      0.016994     0     0
   44        25.25        625.09        124.409      0.016653     0     0
   45        29.34        654.43        113.563      0.016221     0     0
   46        30.99        685.42        101.853      0.015682     0     0
   47        34.78        720.20        89.1075      0.014940     0     0
   48        38.52        758.72        73.8848      0.013843     0     0
   49        56.70        815.42        54.2724      0.011886     0     0
   50        144.17        959.59        32.3399      0.008340     0     0
   51        258.31        1217.90        24.805      0.006430     0     0
   52        268.20        1486.10        19.772      0.004815     0     0
   53        276.80        1762.90        17.6013      0.003875     0     0
   54        275.32        2038.22        15.0215      0.002993     0     0
   55        438.38        2476.59        13.2394      0.002282     0     0
   56        435.16        2911.75        11.9669      0.002242     0     0
   57        438.92        3350.67        11.6732      0.001514     0     0
   58        439.55        3790.22        11.4811      0.001664     0     0
   59        437.71        4227.93        11.3236      0.001789     0     0
   60        441.75        4669.69        11.1095      0.002115     0     0
    0        159.00        4828.69        11.0987      0.002093     1   834
    1        148.49        4977.18        11.044      0.002178     0   730
    2        149.64        5126.82        11.0711      0.002186     0   577
    3        149.91        5276.73        11.0422      0.002225     1   615
    4        149.59        5426.33        11.0545      0.002080     1   580
    5        148.29        5574.62        11.0394      0.002128     1   577
   61        1.49        5576.11        11.0394      0.001912     0     0
