# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
  123        166.52        15395.30        14.4162      0.004552     0     0
  124        166.97        15562.27        14.3793      0.005401     0     0
  125        166.62        15728.89        14.3781      0.004871     0     0
  126        169.82        15898.71        14.3712      0.004626     0     0
  127        165.99        16064.71        14.3541      0.004755     0     0
  128        160.46        16225.16        14.3343      0.004995     0     0
  129        161.03        16386.19        14.3309      0.004638     0     0
  130        160.08        16546.27        14.3095      0.005051     0     0
  131        163.24        16709.51        14.3107      0.004476     0     0
  132        158.27        16867.78        14.2822      0.005053     0     0
  133        155.60        17023.38        14.2822      0.004496     0     0
  134        163.94        17187.33        14.2566      0.005055     0     0
  135        156.15        17343.48        14.2575      0.004506     0     0
  136        156.59        17500.07        14.2438      0.004645     0     0
  137        160.56        17660.63        14.2397      0.004446     0     0
  138        157.21        17817.84        14.2213      0.004632     0     0
  139        155.93        17973.77        14.2166      0.004396     0     0
  140        166.76        18140.54        14.1872      0.004919     0     0
  141        154.24        18294.78        14.1905      0.004346     0     0
  142        156.78        18451.56        14.1711      0.004681     0     0
  143        156.71        18608.27        14.1662      0.004514     0     0
  144        155.37        18763.64        14.1561      0.004504     0     0
  145        155.71        18919.35        14.1495      0.004314     0     0
  146        153.90        19073.25        14.1166      0.004994     0     0
  147        154.41        19227.66        14.1232      0.004253     0     0
  148        158.99        19386.64        14.1028      0.004664     0     0
  149        155.04        19541.68        14.1024      0.004379     0     0
  150        162.31        19703.99        14.0839      0.004661     0     0
  151        154.27        19858.26        14.0862      0.004233     0     0
  152        159.67        20017.93        14.0583      0.004784     0     0
  153        154.33        20172.26        14.0595      0.004297     0     0
  154        156.79        20329.05        14.043      0.004556     0     0
  155        156.34        20485.39        14.0404      0.004372     0     0
  156        155.76        20641.15        14.0344      0.004262     0     0
  157        154.13        20795.28        14.0116      0.004693     0     0
  158        155.19        20950.47        14.0116      0.004174     0     0
  159        155.75        21106.22        13.9904      0.004633     0     0
  160        156.85        21263.06        13.9819      0.004460     0     0
  161        156.54        21419.61        13.9709      0.004399     0     0
  162        157.40        21577.01        13.9538      0.004502     0     0
  163        156.92        21733.92        13.9502      0.004264     0     0
  164        156.16        21890.08        13.9387      0.004429     0     0
  165        154.31        22044.40        13.9414      0.004033     0     0
  166        155.02        22199.42        13.9082      0.004766     0     0
  167        153.62        22353.03        13.9182      0.003966     0     0
  168        156.95        22509.98        13.9016      0.004246     0     0
  169        154.23        22664.21        13.8992      0.004008     0     0
  170        154.08        22818.29        13.8714      0.004562     0     0
  171        158.55        22976.84        13.873      0.004027     0     0
  172        159.67        23136.51        13.8601      0.004253     0     0
  173        156.84        23293.35        13.8573      0.004123     0     0
  174        154.62        23447.97        13.8531      0.003982     0     0
  175        154.72        23602.69        13.8357      0.004233     0     0
  176        153.75        23756.44        13.8362      0.003923     0     0
  177        155.29        23911.74        13.8154      0.004314     0     0
  178        155.06        24066.80        13.8204      0.003882     0     0
  179        155.12        24221.92        13.7973      0.004386     0     0
  180        155.81        24377.73        13.8034      0.003877     0     0
  181        155.68        24533.41        13.781      0.004373     0     0
  182        154.83        24688.24        13.7872      0.003876     0     0
  183        155.04        24843.28        13.7685      0.004246     0     0
  184        154.45        24997.73        13.7721      0.003859     0     0
  185        159.87        25157.60        13.7539      0.004186     0     0
