# Kona Param. Contn. convergence history (opt tol = 1.003324e-06 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     21         1      1977     -9.460e+01     -7.963e+01     7.5822e+00     4.7912e+00     -3.607e+01     1.4973e+00     4.3371e+00     3.385638e-01          

     22         0      2065     -9.765e+01     -8.123e+01     6.2999e+00     4.7390e+00     -3.633e+01     4.0343e+00     4.1876e+00     3.220873e-01          
     22         1      2109     -9.943e+01     -8.363e+01     7.3978e+00     4.6656e+00     -3.878e+01     1.5849e+00     4.2692e+00     3.220873e-01          

     23         0      2197     -1.026e+02     -8.713e+01     5.9710e+00     4.5393e+00     -4.153e+01     4.0749e+00     4.1535e+00     2.948138e-01          
     23         1      2241     -1.054e+02     -8.880e+01     6.8885e+00     4.3660e+00     -4.398e+01     1.6828e+00     4.0893e+00     2.948138e-01          

     24         0      2329     -1.053e+02     -9.160e+01     5.3285e+00     4.1768e+00     -4.902e+01     3.9392e+00     4.0139e+00     2.624367e-01          
     24         1      2373     -1.093e+02     -9.291e+01     6.0838e+00     3.9137e+00     -5.101e+01     1.7284e+00     3.7940e+00     2.624367e-01          

     25         0      2461     -1.062e+02     -9.456e+01     4.5913e+00     3.6853e+00     -5.666e+01     3.6257e+00     3.7380e+00     2.315526e-01          
     25         1      2505     -1.109e+02     -9.583e+01     5.2333e+00     3.4069e+00     -5.810e+01     1.7037e+00     3.4482e+00     2.315526e-01          

     26         0      2593     -1.068e+02     -9.738e+01     3.9073e+00     3.1967e+00     -6.415e+01     3.2712e+00     3.4098e+00     2.015016e-01          
     26         1      2637     -1.116e+02     -9.837e+01     4.4066e+00     2.8967e+00     -6.514e+01     1.6226e+00     3.0691e+00     2.015016e-01          

     27         0      2723     -1.070e+02     -1.004e+02     3.2539e+00     2.7135e+00     -7.212e+01     2.9071e+00     3.0432e+00     1.693679e-01          
     27         1      2767     -1.122e+02     -1.011e+02     3.5811e+00     2.3759e+00     -7.269e+01     1.4771e+00     2.6240e+00     1.693679e-01          

     28         0      2849     -1.065e+02     -1.039e+02     2.5733e+00     2.2040e+00     -8.147e+01     2.5063e+00     2.6133e+00     1.314963e-01          
     28         1      2893     -1.128e+02     -1.042e+02     2.6812e+00     1.7881e+00     -8.160e+01     1.2365e+00     2.0607e+00     1.314963e-01          

