# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     22        67     17227      1.235e+01      1.227e+01     1.9375e-01     5.8249e-02      1.227e+01     1.9375e-01     5.8249e-02     0.000000e+00          
     22        68     17436      1.234e+01      1.226e+01     1.9303e-01     5.7736e-02      1.226e+01     1.9303e-01     5.7736e-02     0.000000e+00          
     22        69     17646      1.234e+01      1.225e+01     1.9224e-01     5.7564e-02      1.225e+01     1.9224e-01     5.7564e-02     0.000000e+00          
     22        70     17855      1.233e+01      1.224e+01     1.9146e-01     5.7390e-02      1.224e+01     1.9146e-01     5.7390e-02     0.000000e+00          
     22        71     18065      1.232e+01      1.224e+01     1.9075e-01     5.7018e-02      1.224e+01     1.9075e-01     5.7018e-02     0.000000e+00          
     22        72     18272      1.231e+01      1.223e+01     1.8995e-01     5.6987e-02      1.223e+01     1.8995e-01     5.6987e-02     0.000000e+00          
     22        73     18483      1.231e+01      1.222e+01     1.8925e-01     5.6605e-02      1.222e+01     1.8925e-01     5.6605e-02     0.000000e+00          
     22        74     18687      1.229e+01      1.221e+01     1.8843e-01     5.6679e-02      1.221e+01     1.8843e-01     5.6679e-02     0.000000e+00          
     22        75     18896      1.229e+01      1.220e+01     1.8779e-01     5.6115e-02      1.220e+01     1.8779e-01     5.6115e-02     0.000000e+00          
     22        76     19101      1.227e+01      1.219e+01     1.8688e-01     5.6490e-02      1.219e+01     1.8688e-01     5.6490e-02     0.000000e+00          
     22        77     19305      1.227e+01      1.219e+01     1.8635e-01     5.5494e-02      1.219e+01     1.8635e-01     5.5494e-02     0.000000e+00          
     22        78     19513      1.226e+01      1.217e+01     1.8526e-01     5.6442e-02      1.217e+01     1.8526e-01     5.6442e-02     0.000000e+00          
     22        79     19725      1.226e+01      1.217e+01     1.8486e-01     5.5017e-02      1.217e+01     1.8486e-01     5.5017e-02     0.000000e+00          
     22        80     19935      1.224e+01      1.216e+01     1.8373e-01     5.6101e-02      1.216e+01     1.8373e-01     5.6101e-02     0.000000e+00          
     22        81     20144      1.224e+01      1.215e+01     1.8314e-01     5.5089e-02      1.215e+01     1.8314e-01     5.5089e-02     0.000000e+00          
     22        82     20354      1.222e+01      1.214e+01     1.8198e-01     5.6081e-02      1.214e+01     1.8198e-01     5.6081e-02     0.000000e+00          
     22        83     20565      1.222e+01      1.214e+01     1.8153e-01     5.4851e-02      1.214e+01     1.8153e-01     5.4851e-02     0.000000e+00          
     22        84     20773      1.219e+01      1.211e+01     1.8006e-01     5.7441e-02      1.211e+01     1.8006e-01     5.7441e-02     0.000000e+00          
     22        85     20979      1.222e+01      1.214e+01     1.8061e-01     5.2897e-02      1.214e+01     1.8061e-01     5.2897e-02     0.000000e+00          
     22        86     21181      1.218e+01      1.209e+01     1.7869e-01     5.6799e-02      1.209e+01     1.7869e-01     5.6799e-02     0.000000e+00          
     22        87     21387      1.220e+01      1.212e+01     1.7919e-01     5.2591e-02      1.212e+01     1.7919e-01     5.2591e-02     0.000000e+00          
     22        88     21597      1.216e+01      1.208e+01     1.7728e-01     5.6501e-02      1.208e+01     1.7728e-01     5.6501e-02     0.000000e+00          
     22        89     21802      1.219e+01      1.211e+01     1.7781e-01     5.2117e-02      1.211e+01     1.7781e-01     5.2117e-02     0.000000e+00          
     22        90     22014      1.214e+01      1.206e+01     1.7572e-01     5.6356e-02      1.206e+01     1.7572e-01     5.6356e-02     0.000000e+00          
     22        91     22221      1.217e+01      1.209e+01     1.7623e-01     5.1626e-02      1.209e+01     1.7623e-01     5.1626e-02     0.000000e+00          
     22        92     22432      1.213e+01      1.205e+01     1.7414e-01     5.5856e-02      1.205e+01     1.7414e-01     5.5856e-02     0.000000e+00          
     22        93     22643      1.215e+01      1.207e+01     1.7457e-01     5.1351e-02      1.207e+01     1.7457e-01     5.1351e-02     0.000000e+00          
     22        94     22854      1.209e+01      1.200e+01     1.7225e-01     5.7889e-02      1.200e+01     1.7225e-01     5.7889e-02     0.000000e+00          
     22        95     23064      1.213e+01      1.205e+01     1.7243e-01     5.0390e-02      1.205e+01     1.7243e-01     5.0390e-02     0.000000e+00          
     22        96     23275      1.206e+01      1.197e+01     1.6949e-01     5.8380e-02      1.197e+01     1.6949e-01     5.8380e-02     0.000000e+00          
     22        97     23481      1.209e+01      1.201e+01     1.6971e-01     5.1646e-02      1.201e+01     1.6971e-01     5.1646e-02     0.000000e+00          
     22        98     23688      1.208e+01      1.200e+01     1.6866e-01     5.2668e-02      1.200e+01     1.6866e-01     5.2668e-02     0.000000e+00          
     22        99     23898      1.207e+01      1.199e+01     1.6805e-01     5.2822e-02      1.199e+01     1.6805e-01     5.2822e-02     0.000000e+00          
