# Kona Param. Contn. convergence history (opt tol = 9.318387e-03 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      0     -----        24      2.647e+02      2.647e+02     9.3184e+00     0.0000e+00     ----------     ----------     ----------     1.0000     
      8         1       484      2.606e+02      2.589e+02     8.0974e+00     1.6506e+00      4.214e+01     3.1134e-07     4.6333e-12     0.8408639     

      9         0       512      2.602e+02      2.584e+02     7.8937e+00     1.7744e+00      4.618e+01     4.1447e-03     2.8078e-03     0.8255505     
      9         1       540      2.602e+02      2.584e+02     7.8866e+00     1.7681e+00      4.617e+01     2.2156e-07     4.6579e-12     0.8255505     

     10         0       568      2.598e+02      2.580e+02     7.6900e+00     1.8718e+00      4.993e+01     4.0163e-03     2.3333e-03     0.8112521     
     10         1       596      2.598e+02      2.580e+02     7.6848e+00     1.8659e+00      4.993e+01     1.6891e-07     5.0041e-12     0.8112521     

     11         0       624      2.594e+02      2.577e+02     7.4938e+00     1.9539e+00      5.352e+01     4.0161e-03     2.0288e-03     0.7975462     
     11         1       652      2.594e+02      2.577e+02     7.4900e+00     1.9482e+00      5.351e+01     1.3745e-07     5.6392e-12     0.7975462     

     12         0       680      2.590e+02      2.573e+02     7.3030e+00     2.0234e+00      5.703e+01     4.1418e-03     1.8336e-03     0.7841036     
     12         1       708      2.590e+02      2.573e+02     7.3002e+00     2.0178e+00      5.702e+01     1.1932e-07     6.6431e-12     0.7841036     

     13         0       736      2.586e+02      2.570e+02     7.1158e+00     2.0821e+00      6.053e+01     4.4042e-03     1.7143e-03     0.7706404     
     13         1       764      2.586e+02      2.570e+02     7.1138e+00     2.0764e+00      6.053e+01     1.1126e-07     8.2043e-12     0.7706404     

     14         0       792      2.583e+02      2.567e+02     6.9311e+00     2.1307e+00      6.411e+01     4.8309e-03     1.6523e-03     0.7568857     
     14         1       820      2.582e+02      2.567e+02     6.9297e+00     2.1249e+00      6.411e+01     1.1382e-07     1.0706e-11     0.7568857     

     15         0       848      2.578e+02      2.564e+02     6.7478e+00     2.1694e+00      6.783e+01     5.4717e-03     1.6381e-03     0.7425543     
     15         1       876      2.578e+02      2.564e+02     6.7470e+00     2.1632e+00      6.783e+01     1.3251e-07     1.4941e-11     0.7425543     

     16         0       904      2.574e+02      2.560e+02     6.5656e+00     2.1977e+00      7.178e+01     6.4124e-03     1.6675e-03     0.7273179     
     16         1       932      2.574e+02      2.560e+02     6.5655e+00     2.1910e+00      7.177e+01     1.8082e-07     2.2671e-11     0.7273179     

     17         0       960      2.569e+02      2.557e+02     6.3848e+00     2.2143e+00      7.606e+01     7.7996e-03     1.7414e-03     0.7107684     
     17         1       988      2.569e+02      2.557e+02     6.3854e+00     2.2069e+00      7.606e+01     2.8701e-07     3.8244e-11     0.7107684     

     18         0      1016      2.563e+02      2.552e+02     6.2068e+00     2.2167e+00      8.082e+01     9.8923e-03     1.8666e-03     0.6923617     
     18         1      1044      2.563e+02      2.552e+02     6.2081e+00     2.2083e+00      8.082e+01     5.1344e-07     7.3635e-11     0.6923617     

     19         0      1072      2.556e+02      2.547e+02     6.0347e+00     2.2010e+00      8.626e+01     1.3171e-02     2.0608e-03     0.6713264     
     19         1      1100      2.556e+02      2.547e+02     6.0367e+00     2.1912e+00      8.626e+01     1.0136e-06     1.6661e-10     0.6713264     

     20         0      1128      2.547e+02      2.540e+02     5.8745e+00     2.1606e+00      9.268e+01     1.8580e-02     2.3735e-03     0.6465062     
     20         1      1156      2.547e+02      2.540e+02     5.8771e+00     2.1490e+00      9.268e+01     2.2071e-06     4.5725e-10     0.6465062     

     21         0      1184      2.536e+02      2.531e+02     5.7372e+00     2.0851e+00      1.006e+02     2.8085e-02     2.9663e-03     0.6160936     
     21         1      1212      2.535e+02      2.531e+02     5.7396e+00     2.0713e+00      1.006e+02     5.3784e-06     1.5760e-09     0.6160936     

     22         0      1239      2.520e+02      2.517e+02     5.6412e+00     1.9582e+00      1.107e+02     4.5769e-02     4.3789e-03     0.5772877     
     22         1      1266      2.519e+02      2.516e+02     5.6408e+00     1.9424e+00      1.107e+02     1.4882e-05     7.0311e-09     0.5772877     

     23         0      1292      2.496e+02      2.495e+02     5.6107e+00     1.7603e+00      1.239e+02     7.8107e-02     7.8785e-03     0.5266110     
     23         1      1319      2.493e+02      2.493e+02     5.6015e+00     1.7448e+00      1.240e+02     4.4989e-05     3.9245e-08     0.5266110     

     24         0      1346      2.458e+02      2.460e+02     5.6493e+00     1.4910e+00      1.405e+02     1.2328e-01     1.3749e-02     0.4636285     
     24         1      1373      2.453e+02      2.455e+02     5.6263e+00     1.4820e+00      1.408e+02     1.1966e-04     2.1440e-07     0.4636285     

     25         0      1400      2.403e+02      2.405e+02     5.7114e+00     1.1928e+00      1.591e+02     1.6605e-01     1.7991e-02     0.3938034     
     25         1      1427      2.394e+02      2.396e+02     5.6819e+00     1.1934e+00      1.596e+02     2.3229e-04     9.1455e-07     0.3938034     

     26         0      1454      2.316e+02      2.318e+02     5.7627e+00     8.8810e-01      1.792e+02     2.4415e-01     2.1090e-02     0.3174084     
     26         1      1482      2.297e+02      2.300e+02     5.7315e+00     8.9606e-01      1.805e+02     5.3030e-04     4.9088e-06     0.3174084     

     27         0      1510      2.201e+02      2.203e+02     5.7630e+00     6.6587e-01      1.959e+02     2.2762e-01     1.3382e-02     0.2553863     
     27         1      1538      2.178e+02      2.179e+02     5.7451e+00     6.7408e-01      1.976e+02     5.1069e-04     9.9141e-06     0.2553863     

     28         0      1566      2.070e+02      2.071e+02     5.7382e+00     5.2005e-01      2.083e+02     1.7537e-01     7.2270e-03     0.2103132     
     28         1      1594      2.048e+02      2.049e+02     5.7280e+00     5.2519e-01      2.101e+02     4.1308e-04     1.2197e-05     0.2103132     

     29         0      1622      1.926e+02      1.928e+02     5.6935e+00     4.1339e-01      2.177e+02     1.4926e-01     4.8089e-03     0.1751459     
     29         1      1650      1.904e+02      1.905e+02     5.6849e+00     4.1683e-01      2.196e+02     4.6553e-04     1.7725e-05     0.1751459     

     30         0      1678      1.768e+02      1.769e+02     5.6230e+00     3.3339e-01      2.247e+02     1.2727e-01     3.6186e-03     0.1471746     
     30         1      1706      1.746e+02      1.747e+02     5.6141e+00     3.3584e-01      2.266e+02     5.5357e-04     2.5903e-05     0.1471746     

     31         0      1734      1.595e+02      1.596e+02     5.5195e+00     2.7115e-01      2.294e+02     1.1038e-01     3.3095e-03     0.1242551     
     31         1      1762      1.573e+02      1.574e+02     5.5090e+00     2.7324e-01      2.313e+02     6.9448e-04     3.9985e-05     0.1242551     

     32         0      1790      1.406e+02      1.406e+02     5.3699e+00     2.2114e-01      2.315e+02     9.7149e-02     4.0352e-03     0.1048889     
     32         1      1818      1.384e+02      1.385e+02     5.3564e+00     2.2347e-01      2.334e+02     9.0063e-04     6.5355e-05     0.1048889     

     33         0      1846      1.196e+02      1.197e+02     5.1496e+00     1.7914e-01      2.303e+02     8.8410e-02     7.0669e-03     0.0878359     
     33         1      1874      1.175e+02      1.176e+02     5.1311e+00     1.8276e-01      2.319e+02     1.2005e-03     1.1406e-04     0.0878359     

     34         0      1902      9.591e+01      9.601e+01     4.8058e+00     1.4086e-01      2.232e+02     8.9658e-02     1.8058e-02     0.0717990     
     34         1      1937      9.413e+01      9.424e+01     4.7786e+00     1.4836e-01      2.244e+02     1.5873e-03     2.0762e-04     0.0717990     

     35         0      1972      6.727e+01      6.741e+01     4.1855e+00     1.1501e-01      2.032e+02     1.3158e-01     8.0496e-02     0.0545331     
     35         1      2016      6.648e+01      6.662e+01     4.1424e+00     1.1742e-01      2.036e+02     1.3634e-03     1.5603e-04     0.0545331     

     36         0      2059      1.870e+01      1.917e+01     2.2165e+00     4.3785e+00      1.169e+02     6.0126e-01     4.2884e+00     0.0247138     
     36         1      2492      2.596e+01      2.623e+01     2.1758e+00     1.4686e+00      1.181e+02     1.5505e-01     1.4502e+00     0.0247138     
     36         2      2918      2.602e+01      2.621e+01     2.1963e+00     7.3405e-02      1.181e+02     2.1841e-02     3.6320e-02     0.0247138     

     37         0      3352      1.703e+01      1.737e+01     1.3224e+00     1.1961e+00      8.017e+01     3.0608e-01     1.1890e+00     0.0156191     
     37         1      3787      1.840e+01      1.858e+01     1.4202e+00     1.8786e-01      8.067e+01     2.2647e-02     1.8643e-01     0.0156191     
     37         2      4223      1.848e+01      1.861e+01     1.4186e+00     4.4978e-02      8.067e+01     7.5307e-04     1.5004e-03     0.0156191     

     38         0      4667      1.716e+01      1.728e+01     1.2440e+00     5.7406e-02      7.248e+01     1.7353e-02     5.3765e-02     0.0137323     
     38         1      5101      1.721e+01      1.733e+01     1.2514e+00     3.9586e-02      7.250e+01     9.2510e-05     2.6143e-04     0.0137323     

     39         0      5545      1.643e+01      1.654e+01     1.1406e+00     3.7182e-02      6.723e+01     8.2655e-03     2.3946e-02     0.0125306     
     39         1      5980      1.645e+01      1.656e+01     1.1442e+00     3.6034e-02      6.724e+01     4.6173e-05     5.1887e-05     0.0125306     

     40         0      6425      1.578e+01      1.588e+01     1.0426e+00     3.3673e-02      6.241e+01     7.8440e-03     2.1555e-02     0.0114355     
     40         1      6858      1.580e+01      1.589e+01     1.0458e+00     3.2718e-02      6.242e+01     4.9290e-04     4.3117e-05     0.0114355     

     41         0      7303      1.521e+01      1.529e+01     9.5135e-01     3.0661e-02      5.792e+01     7.8358e-03     2.0032e-02     0.0104229     
     41         1      7737      1.522e+01      1.530e+01     9.5483e-01     2.9621e-02      5.793e+01     7.8862e-05     4.0138e-05     0.0104229     

     42         0      8182      1.469e+01      1.477e+01     8.6674e-01     2.7939e-02      5.373e+01     7.0976e-03     1.8808e-02     0.0094829     
     42         1      8616      1.470e+01      1.478e+01     8.6978e-01     2.6736e-02      5.374e+01     1.8975e-05     3.3891e-05     0.0094829     

     43         0      9061      1.423e+01      1.430e+01     7.8755e-01     2.5466e-02      4.982e+01     6.8076e-03     1.7762e-02     0.0086088     
     43         1      9496      1.424e+01      1.431e+01     7.9064e-01     2.4053e-02      4.982e+01     2.9314e-04     2.8957e-05     0.0086088     

     44         0      9941      1.382e+01      1.388e+01     7.1325e-01     2.3339e-02      4.614e+01     6.3613e-03     1.7128e-02     0.0077894     
     44         1     10376      1.382e+01      1.388e+01     7.1613e-01     2.1549e-02      4.614e+01     3.1559e-04     2.4602e-05     0.0077894     

     45         0     10820      1.343e+01      1.349e+01     6.4295e-01     2.1508e-02      4.265e+01     6.1858e-03     1.6749e-02     0.0070176     
     45         1     11255      1.344e+01      1.349e+01     6.4588e-01     1.9208e-02      4.265e+01     5.3871e-04     2.1832e-05     0.0070176     

     46         0     11699      1.308e+01      1.312e+01     5.7635e-01     2.0007e-02      3.934e+01     5.9943e-03     1.6633e-02     0.0062870     
     46         1     12133      1.308e+01      1.313e+01     5.7919e-01     1.7014e-02      3.934e+01     6.0481e-04     1.9535e-05     0.0062870     

     47         0     12577      1.275e+01      1.279e+01     5.1305e-01     1.8788e-02      3.619e+01     5.9951e-03     1.6640e-02     0.0055949     
     47         1     13013      1.275e+01      1.279e+01     5.1560e-01     1.4960e-02      3.619e+01     5.3084e-05     1.7524e-05     0.0055949     

     48         0     13458      1.244e+01      1.247e+01     4.5298e-01     1.7727e-02      3.320e+01     6.4219e-03     1.6561e-02     0.0049424     
     48         1     13894      1.244e+01      1.247e+01     4.5580e-01     1.3046e-02      3.320e+01     4.3083e-05     1.7039e-05     0.0049424     

     49         0     14339      1.215e+01      1.218e+01     3.9708e-01     1.6662e-02      3.041e+01     6.5083e-03     1.6212e-02     0.0043333     
     49         1     14783      1.215e+01      1.218e+01     3.9990e-01     1.1283e-02      3.041e+01     4.7577e-05     1.7158e-05     0.0043333     

     50         0     15228      1.189e+01      1.192e+01     3.4575e-01     1.5370e-02      2.783e+01     6.4808e-03     1.5368e-02     0.0037740     
     50         1     15672      1.189e+01      1.192e+01     3.4852e-01     9.6855e-03      2.783e+01     5.8928e-05     1.6987e-05     0.0037740     

     51         0     16117      1.166e+01      1.168e+01     2.9983e-01     1.3647e-02      2.551e+01     6.2420e-03     1.3851e-02     0.0032729     
     51         1     16561      1.166e+01      1.168e+01     3.0245e-01     8.2730e-03      2.551e+01     8.4991e-05     1.6105e-05     0.0032729     

     52         0     17006      1.142e+01      1.144e+01     2.5322e-01     1.4746e-02      2.318e+01     7.7877e-03     1.5516e-02     0.0027729     
     52         1     17450      1.142e+01      1.144e+01     2.5666e-01     6.8785e-03      2.318e+01     5.7552e-04     3.1514e-05     0.0027729     

     53         0     17894      1.119e+01      1.120e+01     2.0691e-01     1.6567e-02      2.085e+01     9.5210e-03     1.7598e-02     0.0022729     
     53         1     18340      1.119e+01      1.120e+01     2.1014e-01     5.4967e-03      2.085e+01     4.2488e-04     1.1450e-04     0.0022729     

     54         0     18787      1.096e+01      1.097e+01     1.6070e-01     1.9642e-02      1.852e+01     1.0790e-02     2.0656e-02     0.0017729     
     54         1     19235      1.096e+01      1.097e+01     1.6402e-01     4.1609e-03      1.852e+01     5.8487e-04     2.3392e-04     0.0017729     

     55         0     19681      1.073e+01      1.074e+01     1.1481e-01     2.6455e-02      1.617e+01     8.9138e-03     2.7275e-02     0.0012729     
     55         1     20125      1.073e+01      1.073e+01     1.1792e-01     2.9230e-03      1.616e+01     1.6988e-04     9.4613e-05     0.0012729     

     56         0     20574      1.049e+01      1.049e+01     6.8522e-02     3.9019e-02      1.380e+01     1.0466e-02     3.9547e-02     0.0007729     
     56         1     21018      1.049e+01      1.049e+01     7.2522e-02     1.7009e-03      1.380e+01     1.6501e-03     3.1423e-04     0.0007729     

     57         0     21468      1.024e+01      1.024e+01     2.4634e-02     6.2897e-02      1.141e+01     1.2316e-02     6.3081e-02     0.0002729     
     57         1     21913      1.022e+01      1.023e+01     2.5473e-02     1.2565e-03      1.140e+01     1.2502e-03     1.2828e-03     0.0002729     

     58         0     22363      1.007e+01      1.007e+01     5.0471e-03     3.4637e-02      1.007e+01     5.0471e-03     3.4637e-02     0.0000000     
     58         1     22814      1.016e+01      1.007e+01     2.8452e-01     5.2965e-01      1.007e+01     2.8452e-01     5.2965e-01     0.0000000     
     58         2     23261      1.011e+01      1.007e+01     1.0510e-01     2.6056e-01      1.007e+01     1.0510e-01     2.6056e-01     0.0000000     
     58         3     23707      1.007e+01      1.006e+01     4.3070e-02     8.2505e-02      1.006e+01     4.3070e-02     8.2505e-02     0.0000000     
     58         4     24151      1.007e+01      1.006e+01     1.3539e-02     2.4930e-02      1.006e+01     1.3539e-02     2.4930e-02     0.0000000     
     58         5     24596      1.007e+01      1.006e+01     2.7359e-03     5.2089e-03      1.006e+01     2.7359e-03     5.2089e-03     0.0000000     
     58         6     25041      1.006e+01      1.006e+01     1.8184e-04     3.4748e-04      1.006e+01     1.8184e-04     3.4748e-04     0.0000000     
     58         7     25486      1.006e+01      1.006e+01     6.2465e-06     1.5313e-06      1.006e+01     6.2465e-06     1.5313e-06     0.0000000     
     58         8     25915      1.006e+01      1.006e+01     7.2749e-09     8.5701e-09      1.006e+01     7.2749e-09     8.5701e-09     0.0000000     
