# Kona Param. Contn. convergence history (opt tol = 1.392962e-06 | feas tol = 2.245265e-05)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     59        15      4386     -7.306e+02     -7.283e+02     5.7004e-02     1.7753e-01     -7.283e+02     5.7004e-02     1.7753e-01     -6.776264e-21          
     59        16      4429     -7.305e+02     -7.281e+02     5.8645e-02     1.7492e-01     -7.281e+02     5.8645e-02     1.7492e-01     -6.776264e-21          
     59        17      4472     -7.305e+02     -7.282e+02     5.4127e-02     1.7549e-01     -7.282e+02     5.4127e-02     1.7549e-01     -6.776264e-21          
     59        18      4515     -7.305e+02     -7.281e+02     5.6989e-02     1.7390e-01     -7.281e+02     5.6989e-02     1.7390e-01     -6.776264e-21          
     59        19      4558     -7.304e+02     -7.280e+02     5.5086e-02     1.7377e-01     -7.280e+02     5.5086e-02     1.7377e-01     -6.776264e-21          
     59        20      4601     -7.304e+02     -7.280e+02     5.3813e-02     1.7378e-01     -7.280e+02     5.3813e-02     1.7378e-01     -6.776264e-21          
     59        21      4644     -7.304e+02     -7.279e+02     5.4112e-02     1.7339e-01     -7.279e+02     5.4112e-02     1.7339e-01     -6.776264e-21          
     59        22      4687     -7.303e+02     -7.277e+02     5.2781e-02     1.7330e-01     -7.277e+02     5.2781e-02     1.7330e-01     -6.776264e-21          
     59        23      4730     -7.303e+02     -7.276e+02     5.1515e-02     1.7270e-01     -7.276e+02     5.1515e-02     1.7270e-01     -6.776264e-21          
     59        24      4773     -7.303e+02     -7.277e+02     5.0410e-02     1.7228e-01     -7.277e+02     5.0410e-02     1.7228e-01     -6.776264e-21          
     59        25      4816     -7.303e+02     -7.276e+02     5.1015e-02     1.7155e-01     -7.276e+02     5.1015e-02     1.7155e-01     -6.776264e-21          
     59        26      4859     -7.303e+02     -7.276e+02     5.0430e-02     1.7135e-01     -7.276e+02     5.0430e-02     1.7135e-01     -6.776264e-21          
     59        27      4902     -7.302e+02     -7.276e+02     5.0534e-02     1.7110e-01     -7.276e+02     5.0534e-02     1.7110e-01     -6.776264e-21          
     59        28      4945     -7.302e+02     -7.274e+02     4.9741e-02     1.7000e-01     -7.274e+02     4.9741e-02     1.7000e-01     -6.776264e-21          
     59        29      4988     -7.302e+02     -7.273e+02     4.6718e-02     1.6993e-01     -7.273e+02     4.6718e-02     1.6993e-01     -6.776264e-21          
     59        30      5031     -7.301e+02     -7.272e+02     4.7770e-02     1.6927e-01     -7.272e+02     4.7770e-02     1.6927e-01     -6.776264e-21          
     59        31      5074     -7.301e+02     -7.272e+02     4.6300e-02     1.6946e-01     -7.272e+02     4.6300e-02     1.6946e-01     -6.776264e-21          
     59        32      5117     -7.301e+02     -7.271e+02     4.6585e-02     1.6924e-01     -7.271e+02     4.6585e-02     1.6924e-01     -6.776264e-21          
     59        33      5160     -7.301e+02     -7.271e+02     4.5953e-02     1.6932e-01     -7.271e+02     4.5953e-02     1.6932e-01     -6.776264e-21          
     59        34      5203     -7.300e+02     -7.270e+02     4.6734e-02     1.6842e-01     -7.270e+02     4.6734e-02     1.6842e-01     -6.776264e-21          
     59        35      5246     -7.300e+02     -7.269e+02     4.5608e-02     1.6792e-01     -7.269e+02     4.5608e-02     1.6792e-01     -6.776264e-21          
     59        36      5289     -7.300e+02     -7.268e+02     4.5556e-02     1.6781e-01     -7.268e+02     4.5556e-02     1.6781e-01     -6.776264e-21          
     59        37      5332     -7.300e+02     -7.269e+02     4.4132e-02     1.6808e-01     -7.269e+02     4.4132e-02     1.6808e-01     -6.776264e-21          
     59        38      5375     -7.300e+02     -7.268e+02     4.5006e-02     1.6773e-01     -7.268e+02     4.5006e-02     1.6773e-01     -6.776264e-21          
     59        39      5418     -7.300e+02     -7.268e+02     4.4116e-02     1.6794e-01     -7.268e+02     4.4116e-02     1.6794e-01     -6.776264e-21          
     59        40      5461     -7.300e+02     -7.268e+02     4.4851e-02     1.6767e-01     -7.268e+02     4.4851e-02     1.6767e-01     -6.776264e-21          
     59        41      5504     -7.299e+02     -7.268e+02     4.4213e-02     1.6776e-01     -7.268e+02     4.4213e-02     1.6776e-01     -6.776264e-21          
     59        42      5547     -7.300e+02     -7.268e+02     4.4049e-02     1.6775e-01     -7.268e+02     4.4049e-02     1.6775e-01     -6.776264e-21          
     59        43      5590     -7.300e+02     -7.268e+02     4.4000e-02     1.6773e-01     -7.268e+02     4.4000e-02     1.6773e-01     -6.776264e-21          
     59        44      5633     -7.299e+02     -7.268e+02     4.4428e-02     1.6756e-01     -7.268e+02     4.4428e-02     1.6756e-01     -6.776264e-21          
     59        45      5676     -7.299e+02     -7.267e+02     4.4155e-02     1.6758e-01     -7.267e+02     4.4155e-02     1.6758e-01     -6.776264e-21          
     59        46      5719     -7.299e+02     -7.267e+02     4.5475e-02     1.6681e-01     -7.267e+02     4.5475e-02     1.6681e-01     -6.776264e-21          
     59        47      5762     -7.299e+02     -7.266e+02     4.3829e-02     1.6703e-01     -7.266e+02     4.3829e-02     1.6703e-01     -6.776264e-21          
     59        48      5805     -7.299e+02     -7.266e+02     4.3554e-02     1.6708e-01     -7.266e+02     4.3554e-02     1.6708e-01     -6.776264e-21          
     59        49      5848     -7.299e+02     -7.266e+02     4.3815e-02     1.6701e-01     -7.266e+02     4.3815e-02     1.6701e-01     -6.776264e-21          
