# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0      1118      2.568e+02      2.572e+02     4.7487e+00     1.3137e+00      7.622e+01     5.3453e-01     2.6568e-01     7.085439e-01          
      9         1      1187      2.567e+02      2.574e+02     4.7954e+00     1.2767e+00      7.630e+01     3.4505e-04     9.3045e-10     7.085439e-01          

     10         0      1256      2.547e+02      2.552e+02     4.8619e+00     1.2455e+00      9.286e+01     8.1429e-01     3.0318e-01     6.448937e-01          
     10         1      1325      2.546e+02      2.553e+02     5.0377e+00     1.1978e+00      9.302e+01     9.3720e-04     1.1816e-08     6.448937e-01          

     11         0      1395      2.518e+02      2.522e+02     4.9966e+00     1.0588e+00      1.127e+02     1.1666e+00     3.0607e-01     5.695569e-01          
     11         1      1465      2.514e+02      2.522e+02     5.3130e+00     1.0297e+00      1.130e+02     1.8702e-03     7.9323e-08     5.695569e-01          

     12         0      1535      2.476e+02      2.480e+02     5.0970e+00     8.3174e-01      1.340e+02     1.5265e+00     2.7707e-01     4.896196e-01          
     12         1      1605      2.470e+02      2.477e+02     5.5335e+00     8.2826e-01      1.344e+02     3.4340e-03     3.2413e-07     4.896196e-01          

     13         0      1675      2.420e+02      2.423e+02     5.1478e+00     6.3625e-01      1.546e+02     1.8478e+00     2.3561e-01     4.125168e-01          
     13         1      1745      2.410e+02      2.416e+02     5.6721e+00     6.4494e-01      1.552e+02     5.8676e-03     9.2820e-07     4.125168e-01          

     14         0      1815      2.347e+02      2.350e+02     5.1621e+00     4.9242e-01      1.728e+02     2.1138e+00     1.9537e-01     3.444422e-01          
     14         1      1885      2.335e+02      2.339e+02     5.7440e+00     5.0174e-01      1.737e+02     8.5897e-03     1.9798e-06     3.444422e-01          

     15         0      1954      2.260e+02      2.262e+02     5.1587e+00     3.9118e-01      1.881e+02     2.3525e+00     1.6266e-01     2.879924e-01          
     15         1      2024      2.245e+02      2.249e+02     5.7719e+00     3.9766e-01      1.892e+02     1.0865e-02     3.3634e-06     2.879924e-01          

     16         0      2093      2.159e+02      2.161e+02     5.1395e+00     3.1933e-01      2.005e+02     2.5476e+00     1.3526e-01     2.424939e-01          
     16         1      2163      2.143e+02      2.147e+02     5.7713e+00     3.2335e-01      2.018e+02     1.2324e-02     4.9837e-06     2.424939e-01          

     17         0      2232      2.046e+02      2.049e+02     5.1042e+00     2.6704e-01      2.105e+02     2.6929e+00     1.1192e-01     2.057755e-01          
     17         1      2302      2.030e+02      2.033e+02     5.7497e+00     2.6957e-01      2.119e+02     1.3180e-02     7.0894e-06     2.057755e-01          

     18         0      2371      1.922e+02      1.924e+02     5.0534e+00     2.2809e-01      2.184e+02     2.8001e+00     9.2351e-02     1.757176e-01          
     18         1      2441      1.905e+02      1.907e+02     5.7088e+00     2.2980e-01      2.199e+02     1.3713e-02     1.0203e-05     1.757176e-01          

     19         0      2511      1.784e+02      1.786e+02     4.9851e+00     1.9860e-01      2.247e+02     2.8767e+00     7.5959e-02     1.506935e-01          
     19         1      2581      1.767e+02      1.769e+02     5.6465e+00     1.9986e-01      2.262e+02     1.4002e-02     1.5135e-05     1.506935e-01          

     20         0      2651      1.633e+02      1.635e+02     4.8947e+00     1.7607e-01      2.292e+02     2.9261e+00     6.2153e-02     1.294872e-01          
     20         1      2721      1.615e+02      1.617e+02     5.5576e+00     1.7709e-01      2.308e+02     1.4026e-02     2.3341e-05     1.294872e-01          

     21         0      2791      1.466e+02      1.468e+02     4.7742e+00     1.5883e-01      2.318e+02     2.9491e+00     5.0415e-02     1.111458e-01          
     21         1      2861      1.448e+02      1.450e+02     5.4323e+00     1.5972e-01      2.334e+02     1.3712e-02     3.7707e-05     1.111458e-01          

     22         0      2931      1.282e+02      1.284e+02     4.6099e+00     1.4571e-01      2.319e+02     2.9429e+00     4.0378e-02     9.484817e-02          
     22         1      3001      1.264e+02      1.266e+02     5.2537e+00     1.4648e-01      2.334e+02     1.2912e-02     6.4222e-05     9.484817e-02          

     23         0      3071      1.076e+02      1.078e+02     4.3759e+00     1.3598e-01      2.282e+02     2.9011e+00     3.2474e-02     7.975211e-02          
     23         1      3141      1.059e+02      1.062e+02     4.9895e+00     1.3632e-01      2.294e+02     1.1299e-02     1.1404e-04     7.975211e-02          

     24         0      3212      8.389e+01      8.412e+01     4.0135e+00     1.3142e-01      2.174e+02     2.8090e+00     3.6775e-02     6.467552e-02          
     24         1      3282      8.262e+01      8.286e+01     4.5659e+00     1.2790e-01      2.181e+02     7.9225e-03     1.7915e-04     6.467552e-02          

     25         0      3372      5.384e+01      5.412e+01     3.3401e+00     2.2185e-01      1.881e+02     2.6343e+00     1.7801e-01     4.678541e-02          
     25         1      3452      5.416e+01      5.444e+01     3.7446e+00     1.1667e-01      1.880e+02     2.0265e-03     9.9118e-05     4.678541e-02          

     26         0      3543      8.077e+00      1.051e+01     3.9878e+00     2.6231e+01      8.145e+01     4.6574e+00     2.5798e+01     1.644253e-02          
     26         1      3797      1.250e+01      1.653e+01     1.4503e+01     7.5221e+00      8.494e+01     1.4859e+01     7.3915e+00     1.644253e-02          

     27         0      4323      1.464e+01      1.737e+01     3.2254e+00     4.5061e+00      8.085e+01     3.6172e+00     4.4273e+00     1.547862e-02          
     27         1      4513      1.733e+01      1.763e+01     1.9558e+00     1.2593e+00      7.981e+01     1.8143e+00     1.2377e+00     1.547862e-02          

     28         0      4868      1.779e+01      1.800e+01     1.1406e+00     1.7174e-01      7.787e+01     8.2280e-01     1.5821e-01     1.497862e-02          
     28         1      5020      1.798e+01      1.817e+01     1.3672e+00     5.5655e-02      7.791e+01     2.2957e-02     1.3632e-02     1.497862e-02          

     29         0      5191      1.764e+01      1.782e+01     1.1397e+00     5.4592e-02      7.574e+01     7.7981e-01     1.5440e-02     1.447862e-02          
     29         1      5329      1.762e+01      1.780e+01     1.3101e+00     5.1341e-02      7.573e+01     1.8641e-02     2.6831e-04     1.447862e-02          

     30         0      5501      1.695e+01      1.712e+01     1.0482e+00     5.0776e-02      7.132e+01     7.5354e-01     1.5771e-02     1.346491e-02          
     30         1      5630      1.699e+01      1.715e+01     1.2287e+00     4.7584e-02      7.133e+01     1.9637e-03     9.6517e-05     1.346491e-02          

     31         0      5804      1.572e+01      1.587e+01     9.0359e-01     8.3078e-02      6.252e+01     7.0404e-01     7.0539e-02     1.146462e-02          
     31         1      5956      1.576e+01      1.590e+01     1.0429e+00     4.0265e-02      6.254e+01     1.3037e-02     3.6341e-04     1.146462e-02          

     32         0      6143      1.457e+01      1.469e+01     7.3000e-01     9.6646e-02      5.335e+01     6.0135e-01     8.9153e-02     9.403503e-03          
     32         1      6307      1.463e+01      1.474e+01     8.6363e-01     3.2483e-02      5.338e+01     2.1135e-03     9.0375e-04     9.403503e-03          

     33         0      6507      1.369e+01      1.379e+01     6.0548e-01     8.2962e-02      4.545e+01     4.9569e-01     7.7544e-02     7.641335e-03          
     33         1      6686      1.372e+01      1.381e+01     7.0433e-01     2.5786e-02      4.547e+01     3.6962e-03     5.0836e-04     7.641335e-03          

     34         0      6914      1.297e+01      1.304e+01     4.8636e-01     7.3674e-02      3.858e+01     4.0402e-01     6.9959e-02     6.122756e-03          
     34         1      7133      1.298e+01      1.305e+01     5.6442e-01     2.0117e-02      3.859e+01     1.0733e-03     3.4802e-04     6.122756e-03          

     35         0      7401      1.235e+01      1.241e+01     3.8151e-01     6.7919e-02      3.254e+01     3.2448e-01     6.5524e-02     4.798870e-03          
     35         1      7659      1.236e+01      1.241e+01     4.4287e-01     1.5288e-02      3.254e+01     6.0871e-04     2.6426e-04     4.798870e-03          

     36         0      7954      1.182e+01      1.186e+01     2.8922e-01     6.4162e-02      2.722e+01     2.5496e-01     6.2712e-02     3.642375e-03          
     36         1      8237      1.182e+01      1.185e+01     3.3666e-01     1.1196e-02      2.722e+01     5.8460e-04     2.7595e-04     3.642375e-03          

     37         0      8532      1.138e+01      1.141e+01     2.1456e-01     5.3316e-02      2.284e+01     1.9400e-01     5.2409e-02     2.699317e-03          
     37         1      8833      1.138e+01      1.141e+01     2.5005e-01     7.9612e-03      2.284e+01     9.6952e-04     2.9342e-04     2.699317e-03          

     38         0      9136      1.109e+01      1.111e+01     1.6622e-01     3.0148e-02      1.987e+01     1.4406e-01     2.9398e-02     2.061520e-03          
     38         1      9440      1.109e+01      1.111e+01     1.9048e-01     5.8495e-03      1.987e+01     1.3328e-03     4.4335e-04     2.061520e-03          

     39         0      9748      1.086e+01      1.088e+01     1.2237e-01     2.3228e-02      1.753e+01     1.1006e-01     2.2726e-02     1.561520e-03          
     39         1     10060      1.086e+01      1.087e+01     1.4446e-01     4.2562e-03      1.752e+01     7.1538e-04     1.3529e-04     1.561520e-03          

     40         0     10377      1.060e+01      1.061e+01     8.3508e-02     3.9131e-02      1.491e+01     8.3523e-02     3.8962e-02     1.005320e-03          
     40         1     10699      1.060e+01      1.060e+01     9.1695e-02     2.8861e-03      1.490e+01     1.0798e-02     1.8328e-03     1.005320e-03          

     41         0     11348      1.043e+01      1.044e+01     5.2767e-02     2.1075e-02      1.223e+01     4.8222e-02     2.1007e-02     4.185735e-04          
     41         1     11905      1.031e+01      1.031e+01     3.8958e-02     1.7333e-02      1.211e+01     2.3726e-03     1.7276e-02     4.185735e-04          

     42         0     13137      1.017e+01      1.017e+01     1.9522e-02     2.3761e-02      1.088e+01     2.2568e-02     2.3747e-02     1.648198e-04          
     42         1     13808      1.016e+01      1.016e+01     1.5109e-02     5.4383e-04      1.087e+01     5.6774e-04     3.2123e-04     1.648198e-04          

     43         0     14504      1.010e+01      1.010e+01     7.2684e-03     6.1041e-03      1.037e+01     8.8564e-03     6.0977e-03     6.076987e-05          
     43         1     15201      1.011e+01      1.011e+01     7.3187e-03     2.7838e-04      1.037e+01     3.5696e-03     2.2916e-04     6.076987e-05          

     44         0     16599      1.009e+01      1.009e+01     3.2033e-03     2.9200e-04      1.025e+01     3.2716e-03     2.7452e-04     3.671398e-05          
     44         1     17275      1.009e+01      1.009e+01     3.5180e-03     8.7387e-05      1.025e+01     1.9874e-04     6.8083e-06     3.671398e-05          

     45         0     18013      1.009e+01      1.009e+01     1.9035e-03     1.5836e-04      1.018e+01     1.9865e-03     1.4697e-04     2.077852e-05          
     45         1     18696      1.009e+01      1.009e+01     1.9416e-03     5.1253e-05      1.018e+01     5.4736e-05     1.4157e-05     2.077852e-05          

     46         0     19435      1.008e+01      1.008e+01     1.0148e-03     1.5462e-04      1.012e+01     1.1248e-03     1.5134e-04     8.646833e-06          
     46         1     20199      1.008e+01      1.008e+01     7.5145e-04     2.1719e-05      1.012e+01     2.6961e-04     6.4182e-06     8.646833e-06          

     47         0     20950      1.008e+01      1.008e+01     3.9770e-04     4.8363e-05      1.009e+01     5.0502e-04     4.6922e-05     3.012159e-06          
     47         1     21676      1.008e+01      1.008e+01     2.8470e-04     7.8168e-06      1.009e+01     2.4413e-05     2.9019e-06     3.012159e-06          

     48         0     22413      1.008e+01      1.008e+01     1.3065e-04     9.7303e-06      1.009e+01     1.6449e-04     8.7227e-06     1.375867e-06          
     48         1     23158      1.008e+01      1.008e+01     1.9224e-04     3.3420e-06      1.009e+01     1.0103e-04     7.2603e-07     1.375867e-06          

     49         0     23904      1.008e+01      1.008e+01     2.1836e-04     5.9346e-06      1.008e+01     2.2734e-04     5.8501e-06     1.728194e-07          
     49         1     24639      1.008e+01      1.008e+01     9.9438e-05     7.1924e-07      1.008e+01     9.9699e-05     5.3286e-07     1.728194e-07          
