# Kona Param. Contn. convergence history (opt tol = 1.081659e-06 | feas tol = 5.860032e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -1.229e+01     -1.229e+01     1.0817e+01     0.0000e+00     5.8600e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9937e+00     0.0000e+00     5.9937e+00     

      1         0         8     -4.979e+00     -3.297e+00     7.8789e+00     1.4650e-01     5.7656e+01      7.233e+00     3.8037e+00     2.6873e-03     9.995000e-01          1.0019e+00     1.4984e-02     5.0000e+00     
      1         1        17     -4.979e+00     -3.296e+00     7.8789e+00     1.4657e-01     5.7656e+01      7.233e+00     3.8037e+00     2.6913e-03     9.995000e-01          1.0019e+00     1.4994e-02     5.0000e+00     

      2         0        35     -5.003e+00     -1.656e+00     7.8763e+00     2.9056e-01     5.7655e+01      7.234e+00     3.8041e+00     2.6910e-03     9.990000e-01          1.0019e+00     2.7508e-02     5.0000e+00     
      2         1        44     -4.991e+00     -1.623e+00     7.8772e+00     2.9330e-01     5.7656e+01      7.228e+00     3.8024e+00     5.3844e-03     9.990000e-01          1.0038e+00     3.0008e-02     5.0000e+00     

      3         0        62     -5.248e+00      1.662e+01     7.8484e+00     1.8966e+00     5.7648e+01      7.299e+00     3.8069e+00     5.5942e-03     9.934457e-01          1.0075e+00     1.6916e-01     4.9997e+00     
      3         1        73     -5.118e+00      1.707e+01     7.8575e+00     1.9325e+00     5.7644e+01      7.229e+00     3.7883e+00     3.5421e-02     9.934457e-01          1.0246e+00     1.9806e-01     4.9989e+00     

      4         0        97     -5.506e+00      4.552e+01     7.8107e+00     4.4297e+00     5.7604e+01      7.545e+00     3.7944e+00     3.5548e-02     9.848663e-01          1.0254e+00     4.1518e-01     4.9960e+00     
      4         1       110     -5.311e+00      4.627e+01     7.8244e+00     4.4932e+00     5.7588e+01      7.436e+00     3.7648e+00     8.2262e-02     9.848663e-01          1.0568e+00     4.6162e-01     4.9941e+00     

      5         0       134     -5.700e+00      7.464e+01     7.7765e+00     6.9824e+00     5.7503e+01      8.002e+00     3.7700e+00     8.2376e-02     9.764021e-01          1.0572e+00     6.7821e-01     4.9874e+00     
      5         1       147     -5.515e+00      7.534e+01     7.7900e+00     7.0444e+00     5.7487e+01      7.892e+00     3.7396e+00     1.2902e-01     9.764021e-01          1.0883e+00     7.2529e-01     4.9854e+00     

      6         0       171     -5.907e+00      1.041e+02     7.7397e+00     9.5669e+00     5.7355e+01      8.733e+00     3.7441e+00     1.2922e-01     9.678778e-01          1.0883e+00     9.4454e-01     4.9748e+00     
