# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     38         0      6810      1.063e+01      1.063e+01     9.3380e-02     3.7346e-02      1.512e+01     8.6854e-02     3.7158e-02     1.049832e-03          
     38         1      7086      1.062e+01      1.063e+01     9.6847e-02     2.7896e-03      1.511e+01     1.0149e-03     6.8946e-04     1.049832e-03          

     39         0      7327      1.041e+01      1.042e+01     5.7274e-02     3.5304e-02      1.305e+01     5.6886e-02     3.5215e-02     6.157873e-04          
     39         1      7607      1.041e+01      1.041e+01     5.8291e-02     5.4135e-03      1.305e+01     3.2810e-03     5.0815e-03     6.157873e-04          

     40         0      8130      1.024e+01      1.024e+01     3.2414e-02     3.1153e-02      1.144e+01     3.3590e-02     3.1127e-02     2.784921e-04          
     40         1      8410      1.023e+01      1.023e+01     2.5023e-02     4.4462e-03      1.143e+01     1.5517e-03     4.3402e-03     2.784921e-04          

     41         0      8934      1.013e+01      1.014e+01     1.9640e-02     1.3605e-02      1.055e+01     1.8266e-02     1.3584e-02     9.712508e-05          
     41         1      9212      1.012e+01      1.013e+01     9.9918e-03     2.0891e-03      1.055e+01     1.6752e-03     1.9301e-03     9.712508e-05          

     42         0      9748      1.011e+01      1.011e+01     7.5242e-03     2.6560e-03      1.027e+01     8.8613e-03     2.5848e-03     3.761798e-05          
     42         1     10039      1.010e+01      1.011e+01     4.5702e-03     2.9841e-03      1.027e+01     2.3728e-03     2.9187e-03     3.761798e-05          

     43         0     10580      1.009e+01      1.010e+01     3.7121e-03     3.8555e-03      1.010e+01     3.7121e-03     3.8555e-03     0.000000e+00          
     43         1     10886      1.010e+01      1.010e+01     3.5252e-03     2.6510e-03      1.010e+01     3.5252e-03     2.6510e-03     0.000000e+00          
     43         2     11192      1.010e+01      1.011e+01     3.6421e-03     2.3319e-03      1.011e+01     3.6421e-03     2.3319e-03     0.000000e+00          
     43         3     11491      1.010e+01      1.011e+01     3.6055e-03     2.3472e-03      1.011e+01     3.6055e-03     2.3472e-03     0.000000e+00          
     43         4     11788      1.010e+01      1.011e+01     3.6143e-03     2.3316e-03      1.011e+01     3.6143e-03     2.3316e-03     0.000000e+00          
     43         5     12085      1.010e+01      1.011e+01     3.6144e-03     2.3316e-03      1.011e+01     3.6144e-03     2.3316e-03     0.000000e+00          
     43         6     12382      1.010e+01      1.011e+01     3.6148e-03     2.3310e-03      1.011e+01     3.6148e-03     2.3310e-03     0.000000e+00          
     43         7     12679      1.010e+01      1.011e+01     3.6149e-03     2.3309e-03      1.011e+01     3.6149e-03     2.3309e-03     0.000000e+00          
     43         8     12976      1.010e+01      1.011e+01     3.6149e-03     2.3308e-03      1.011e+01     3.6149e-03     2.3308e-03     0.000000e+00          
     43         9     13273      1.010e+01      1.011e+01     3.6149e-03     2.3308e-03      1.011e+01     3.6149e-03     2.3308e-03     0.000000e+00          
