# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      0     -----        18      2.647e+02      2.647e+02     4.7730e+00     0.0000e+00     ----------     ----------     ----------     1.0000     
     17         1      2297      2.508e+02      2.516e+02     5.3538e+00     9.9647e-01      1.165e+02     6.0602e-05     7.5048e-08     0.5564062     

     18         0      2367      2.458e+02      2.465e+02     5.6836e+00     7.4666e-01      1.426e+02     2.4357e-01     1.3727e-02     0.4568343     
     18         1      2437      2.447e+02      2.453e+02     5.5981e+00     7.4745e-01      1.432e+02     3.1225e-04     1.0983e-06     0.4568343     

     19         0      2507      2.366e+02      2.371e+02     5.7991e+00     4.8881e-01      1.709e+02     3.6291e-01     2.0694e-02     0.3488267     
     19         1      2576      2.340e+02      2.345e+02     5.7360e+00     5.0989e-01      1.725e+02     5.7884e-04     8.0312e-06     0.3488267     

     20         0      2645      2.252e+02      2.256e+02     5.7834e+00     3.7597e-01      1.896e+02     2.2398e-01     7.7298e-03     0.2809218     
     20         1      2714      2.231e+02      2.235e+02     5.7676e+00     3.8518e-01      1.912e+02     2.2506e-04     7.2706e-06     0.2809218     

     21         0      2783      2.129e+02      2.132e+02     5.7685e+00     2.9798e-01      2.037e+02     1.9118e-01     4.1800e-03     0.2292448     
     21         1      2852      2.106e+02      2.109e+02     5.7598e+00     3.0306e-01      2.054e+02     3.0611e-04     1.0995e-05     0.2292448     

     22         0      2921      1.991e+02      1.994e+02     5.7317e+00     2.4526e-01      2.143e+02     1.5788e-01     2.4884e-03     0.1900447     
     22         1      2991      1.969e+02      1.971e+02     5.7250e+00     2.4811e-01      2.161e+02     3.7674e-04     1.4964e-05     0.1900447     

     23         0      3061      1.840e+02      1.842e+02     5.6716e+00     2.0768e-01      2.223e+02     1.3502e-01     1.9567e-03     0.1591364     
     23         1      3131      1.817e+02      1.820e+02     5.6646e+00     2.0953e-01      2.242e+02     4.7720e-04     2.1770e-05     0.1591364     

     24         0      3201      1.674e+02      1.676e+02     5.5826e+00     1.8048e-01      2.280e+02     1.1652e-01     2.0303e-03     0.1341451     
     24         1      3271      1.651e+02      1.653e+02     5.5741e+00     1.8183e-01      2.299e+02     6.0618e-04     3.2787e-05     0.1341451     

     25         0      3341      1.492e+02      1.494e+02     5.4547e+00     1.6056e-01      2.313e+02     1.0192e-01     2.7357e-03     0.1133357     
     25         1      3411      1.470e+02      1.472e+02     5.4436e+00     1.6167e-01      2.332e+02     7.8633e-04     5.2184e-05     0.1133357     

     26         0      3481      1.292e+02      1.294e+02     5.2695e+00     1.4598e-01      2.317e+02     9.1080e-02     4.7779e-03     0.0953839     
     26         1      3551      1.270e+02      1.272e+02     5.2542e+00     1.4690e-01      2.335e+02     1.0438e-03     8.8556e-05     0.0953839     

     27         0      3621      1.069e+02      1.071e+02     4.9905e+00     1.3561e-01      2.277e+02     8.6603e-02     1.0988e-02     0.0790726     
     27         1      3700      1.049e+02      1.051e+02     4.9683e+00     1.3595e-01      2.291e+02     1.4032e-03     1.5901e-04     0.0790726     

     28         0      3771      8.095e+01      8.118e+01     4.5277e+00     1.3282e-01      2.152e+02     1.0245e-01     3.7097e-02     0.0627902     
     28         1      3860      7.955e+01      7.979e+01     4.4934e+00     1.2692e-01      2.160e+02     1.6975e-03     2.4699e-04     0.0627902     

     29         0      3950      4.614e+01      4.643e+01     3.5206e+00     3.6538e-01      1.765e+02     2.3597e-01     3.3065e-01     0.0421001     
     29         1      4052      4.729e+01      4.758e+01     3.4655e+00     1.1235e-01      1.762e+02     3.3285e-03     1.9237e-03     0.0421001     

     30         0      4142      1.317e+01      1.426e+01     1.5953e+00     8.5219e+00      9.051e+01     1.1513e+00     8.3629e+00     0.0184108     
     30         1      4331      1.902e+01      1.956e+01     1.5709e+00     3.2437e+00      9.217e+01     5.8795e-01     3.1817e+00     0.0184108     
     30         2      4475      2.011e+01      2.040e+01     1.6801e+00     4.7148e-01      9.247e+01     8.8815e-02     4.5573e-01     0.0184108     

     31         0      4622      1.651e+01      1.682e+01     1.2384e+00     6.5314e-01      7.241e+01     6.4710e-02     6.3937e-01     0.0137603     
     31         1      4784      1.715e+01      1.735e+01     1.2621e+00     1.0886e-01      7.263e+01     2.0914e-02     9.2237e-02     0.0137603     
     31         2      4937      1.717e+01      1.734e+01     1.2543e+00     4.8677e-02      7.262e+01     5.0642e-04     2.4824e-04     0.0137603     

     32         0      5109      1.634e+01      1.650e+01     1.1340e+00     5.2957e-02      6.692e+01     9.4161e-03     2.7819e-02     0.0124595     
     32         1      5271      1.636e+01      1.652e+01     1.1380e+00     4.3905e-02      6.693e+01     1.9600e-04     6.9717e-05     0.0124595     

     33         0      5454      1.569e+01      1.584e+01     1.0354e+00     4.6129e-02      6.206e+01     8.4641e-03     2.1850e-02     0.0113574     
     33         1      5629      1.571e+01      1.585e+01     1.0391e+00     3.9802e-02      6.207e+01     1.5756e-04     4.5691e-05     0.0113574     

     34         0      5816      1.512e+01      1.524e+01     9.4213e-01     4.2134e-02      5.751e+01     9.9580e-03     2.0711e-02     0.0103320     
     34         1      5993      1.513e+01      1.526e+01     9.4661e-01     3.5945e-02      5.752e+01     2.6480e-04     4.7078e-05     0.0103320     

     35         0      6190      1.463e+01      1.474e+01     8.6122e-01     3.7560e-02      5.343e+01     6.1383e-03     1.7823e-02     0.0094157     
     35         1      6368      1.464e+01      1.475e+01     8.6379e-01     3.2476e-02      5.343e+01     7.6709e-05     2.8456e-05     0.0094157     

     36         0      6568      1.417e+01      1.427e+01     7.8205e-01     3.4601e-02      4.951e+01     5.8745e-03     1.7730e-02     0.0085409     
     36         1      6754      1.418e+01      1.428e+01     7.8465e-01     2.9160e-02      4.952e+01     4.8196e-04     2.6449e-05     0.0085409     

     37         0      6966      1.376e+01      1.385e+01     7.0808e-01     3.1576e-02      4.583e+01     5.2078e-03     1.7069e-02     0.0077213     
     37         1      7172      1.376e+01      1.385e+01     7.0969e-01     2.6066e-02      4.583e+01     3.4633e-04     2.1109e-05     0.0077213     

     38         0      7401      1.337e+01      1.345e+01     6.3578e-01     2.9192e-02      4.230e+01     6.6490e-03     1.7153e-02     0.0069409     
     38         1      7620      1.338e+01      1.345e+01     6.3868e-01     2.3137e-02      4.230e+01     1.1836e-05     2.2681e-05     0.0069409     

     39         0      7862      1.301e+01      1.308e+01     5.6379e-01     2.7512e-02      3.889e+01     1.2503e-02     1.7951e-02     0.0061895     
     39         1      8102      1.302e+01      1.308e+01     5.7005e-01     2.0345e-02      3.889e+01     4.0661e-05     3.0601e-05     0.0061895     

     40         0      8368      1.270e+01      1.276e+01     5.0638e-01     2.3990e-02      3.585e+01     5.9564e-03     1.5520e-02     0.0055229     
     40         1      8624      1.270e+01      1.276e+01     5.0908e-01     1.7895e-02      3.586e+01     1.3320e-04     1.5574e-05     0.0055229     

     41         0      8901      1.239e+01      1.244e+01     4.4731e-01     2.2925e-02      3.288e+01     5.6710e-03     1.6463e-02     0.0048726     
     41         1      9310      1.239e+01      1.244e+01     4.4962e-01     1.5537e-02      3.288e+01     4.3835e-04     1.6415e-05     0.0048726     

     42         0      9723      1.211e+01      1.215e+01     3.9142e-01     2.1246e-02      3.009e+01     5.9340e-03     1.6180e-02     0.0042647     
     42         1     10133      1.211e+01      1.215e+01     3.9381e-01     1.3365e-02      3.009e+01     4.1287e-04     1.6950e-05     0.0042647     

     43         0     10572      1.185e+01      1.189e+01     3.4051e-01     1.9198e-02      2.753e+01     5.8816e-03     1.5154e-02     0.0037099     
     43         1     10982      1.185e+01      1.189e+01     3.4275e-01     1.1414e-02      2.753e+01     2.6108e-04     1.6506e-05     0.0037099     

     44         0     11420      1.162e+01      1.165e+01     2.9451e-01     1.7072e-02      2.521e+01     5.8775e-03     1.3824e-02     0.0032099     
     44         1     11834      1.162e+01      1.165e+01     2.9670e-01     9.6817e-03      2.521e+01     1.5021e-04     1.6476e-05     0.0032099     

     45         0     12296      1.139e+01      1.141e+01     2.4797e-01     1.7656e-02      2.289e+01     7.4268e-03     1.5547e-02     0.0027099     
     45         1     12731      1.139e+01      1.141e+01     2.5056e-01     7.9782e-03      2.289e+01     7.1896e-05     3.5082e-05     0.0027099     

     46         0     13196      1.116e+01      1.118e+01     2.0143e-01     1.8903e-02      2.056e+01     9.5261e-03     1.7653e-02     0.0022099     
     46         1     13655      1.116e+01      1.118e+01     2.0436e-01     6.3111e-03      2.056e+01     3.9787e-04     1.3483e-04     0.0022099     

     47         0     14143      1.093e+01      1.094e+01     1.5505e-01     2.1701e-02      1.822e+01     1.0440e-02     2.1064e-02     0.0017099     
     47         1     14629      1.093e+01      1.094e+01     1.5833e-01     4.7140e-03      1.822e+01     4.0161e-04     2.0539e-04     0.0017099     

     48         0     15137      1.070e+01      1.071e+01     1.0905e-01     2.8538e-02      1.587e+01     8.7655e-03     2.8270e-02     0.0012099     
     48         1     15624      1.070e+01      1.070e+01     1.1267e-01     3.2105e-03      1.587e+01     1.1225e-03     9.8869e-05     0.0012099     
     48         2     16136      1.070e+01      1.070e+01     1.1208e-01     3.2028e-03      1.587e+01     2.0441e-05     5.3566e-07     0.0012099     

     49         0     16651      1.046e+01      1.046e+01     6.2530e-02     4.1425e-02      1.350e+01     1.1098e-02     4.1326e-02     0.0007099     
     49         1     17192      1.045e+01      1.046e+01     6.5488e-02     1.8903e-03      1.350e+01     1.7237e-03     4.5050e-04     0.0007099     
     49         2     17736      1.045e+01      1.046e+01     6.5887e-02     1.8112e-03      1.350e+01     1.3208e-04     2.4550e-05     0.0007099     

     50         0     18301      1.030e+01      1.030e+01     3.5749e-02     2.5174e-02      1.200e+01     4.7743e-03     2.5129e-02     0.0003970     
     50         1     18912      1.029e+01      1.029e+01     3.6398e-02     1.0198e-03      1.200e+01     8.4244e-04     1.6250e-04     0.0003970     
     50         2     19489      1.029e+01      1.029e+01     3.6830e-02     9.9508e-04      1.200e+01     3.1504e-06     4.2033e-07     0.0003970     

     51         0     20148      1.017e+01      1.017e+01     1.4743e-02     2.1261e-02      1.085e+01     2.7032e-03     2.1247e-02     0.0001599     
     51         1     20824      1.016e+01      1.016e+01     1.4657e-02     5.1410e-04      1.085e+01     5.3474e-04     2.9047e-04     0.0001599     
     51         2     21521      1.016e+01      1.016e+01     1.4835e-02     3.9940e-04      1.085e+01     2.4537e-05     5.5501e-06     0.0001599     

     52         0     22217      1.010e+01      1.010e+01     5.4457e-03     5.4513e-03      1.036e+01     1.0586e-03     5.4454e-03     0.0000602     
     52         1     22917      1.011e+01      1.011e+01     7.1100e-03     2.5737e-04      1.037e+01     3.4189e-03     2.0510e-04     0.0000602     
     52         2     23611      1.011e+01      1.011e+01     5.7628e-03     1.5408e-04      1.036e+01     6.2148e-04     4.6181e-05     0.0000602     

     53         0     25016      1.010e+01      1.010e+01     4.1361e-03     1.4762e-04      1.029e+01     3.0488e-04     9.5577e-05     0.0000454     
     53         1     25703      1.010e+01      1.010e+01     4.2055e-03     1.0807e-04      1.029e+01     1.4542e-05     2.4656e-06     0.0000454     

     54         0     26435      1.009e+01      1.009e+01     2.4961e-03     1.6006e-04      1.021e+01     4.3914e-04     1.4206e-04     0.0000279     
     54         1     27170      1.009e+01      1.009e+01     2.5171e-03     6.7400e-05      1.021e+01     1.6507e-04     1.3165e-05     0.0000279     

     55         0     27907      1.009e+01      1.009e+01     1.2233e-03     1.6225e-04      1.014e+01     2.3075e-04     1.5612e-04     0.0000138     
     55         1     28654      1.009e+01      1.009e+01     1.2753e-03     3.2744e-05      1.015e+01     2.7042e-05     3.9196e-06     0.0000138     

     56         0     29394      1.008e+01      1.008e+01     7.2182e-04     4.7302e-05      1.012e+01     1.1736e-04     4.1363e-05     0.0000081     
     56         1     30168      1.008e+01      1.008e+01     7.2588e-04     1.8973e-05      1.012e+01     7.2280e-05     2.1652e-06     0.0000081     

     57         0     30916      1.008e+01      1.008e+01     2.5869e-04     3.9586e-05      1.009e+01     2.2796e-04     3.8135e-05     0.0000029     
     57         1     31658      1.008e+01      1.008e+01     2.6153e-04     7.0782e-06      1.009e+01     1.1400e-05     1.8647e-06     0.0000029     

     58         0     32423      1.008e+01      1.008e+01     7.1228e-04     8.8002e-06      1.009e+01     6.4472e-04     7.8591e-06     0.0000013     
     58         1     33139      1.008e+01      1.008e+01     1.2729e-04     3.0178e-06      1.009e+01     1.2007e-04     5.1932e-07     0.0000013     

     59         0     33896      1.008e+01      1.008e+01     4.7263e-04     4.9197e-06      1.008e+01     4.8157e-04     4.8162e-06     0.0000002     
     59         1     34616      1.008e+01      1.008e+01     1.8585e-05     6.6588e-07      1.008e+01     4.3876e-06     4.0888e-07     0.0000002     
