# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
  553        10.64        5955.00        262.884      0.017853     0     0
  554        10.62        5965.62        262.881      0.017857     0     0
  555        10.63        5976.25        262.877      0.017861     0     0
  556        10.62        5986.87        262.873      0.017865     0     0
  557        10.63        5997.50        262.87      0.017868     0     0
  558        10.62        6008.11        262.866      0.017872     0     0
  559        10.62        6018.74        262.862      0.017876     0     0
  560        10.63        6029.37        262.859      0.017879     0     0
  561        10.93        6040.30        262.855      0.017883     0     0
  562        10.61        6050.91        262.851      0.017887     0     0
  563        10.61        6061.52        262.847      0.017890     0     0
  564        10.61        6072.14        262.844      0.017894     0     0
  565        10.63        6082.76        262.84      0.017897     0     0
  566        10.62        6093.39        262.836      0.017901     0     0
  567        10.61        6104.00        262.832      0.017905     0     0
  568        10.62        6114.62        262.828      0.017908     0     0
  569        10.62        6125.24        262.824      0.017912     0     0
  570        10.63        6135.86        262.821      0.017915     0     0
  571        10.62        6146.48        262.817      0.017919     0     0
  572        10.82        6157.30        262.813      0.017922     0     0
  573        10.63        6167.93        262.809      0.017926     0     0
  574        10.62        6178.55        262.805      0.017929     0     0
  575        10.62        6189.17        262.801      0.017933     0     0
  576        10.61        6199.78        262.797      0.017936     0     0
  577        10.62        6210.40        262.793      0.017940     0     0
  578        10.63        6221.03        262.79      0.017943     0     0
  579        10.63        6231.67        262.786      0.017946     0     0
  580        10.62        6242.29        262.782      0.017950     0     0
  581        10.62        6252.91        262.778      0.017953     0     0
  582        10.63        6263.54        262.774      0.017957     0     0
  583        10.67        6274.20        262.77      0.017960     0     0
  584        10.62        6284.83        262.766      0.017963     0     0
  585        10.62        6295.44        262.762      0.017967     0     0
  586        10.63        6306.07        262.758      0.017970     0     0
  587        10.61        6316.69        262.754      0.017973     0     0
  588        10.62        6327.30        262.75      0.017977     0     0
  589        10.63        6337.93        262.746      0.017980     0     0
  590        10.61        6348.55        262.741      0.017983     0     0
  591        10.62        6359.16        262.737      0.017987     0     0
  592        10.62        6369.78        262.733      0.017990     0     0
  593        10.62        6380.39        262.729      0.017993     0     0
  594        10.69        6391.09        262.725      0.017997     0     0
  595        10.79        6401.87        262.721      0.018000     0     0
  596        10.63        6412.51        262.717      0.018003     0     0
  597        10.64        6423.15        262.713      0.018006     0     0
  598        10.63        6433.77        262.709      0.018009     0     0
  599        10.63        6444.40        262.704      0.018013     0     0
  600        10.64        6455.04        262.7      0.018016     0     0
  601        10.64        6465.68        262.696      0.018019     0     0
  602        10.62        6476.30        262.692      0.018022     0     0
  603        10.62        6486.92        262.687      0.018025     0     0
  604        10.63        6497.55        262.683      0.018029     0     0
  605        10.64        6508.19        262.679      0.018032     0     0
  606        10.86        6519.05        262.675      0.018035     0     0
  607        10.63        6529.68        262.67      0.018038     0     0
  608        10.63        6540.30        262.666      0.018041     0     0
  609        10.64        6550.94        262.662      0.018044     0     0
  610        10.63        6561.57        262.658      0.018047     0     0
  611        10.63        6572.20        262.653      0.018050     0     0
  612        10.69        6582.89        262.649      0.018053     0     0
  613        10.68        6593.57        262.645      0.018056     0     0
  614        10.68        6604.25        262.64      0.018059     0     0
  615        10.69        6614.94        262.636      0.018062     0     0
  616        10.68        6625.62        262.631      0.018066     0     0
  617        10.88        6636.50        262.627      0.018069     0     0
  618        10.69        6647.19        262.623      0.018072     0     0
  619        10.70        6657.88        262.618      0.018075     0     0
  620        10.68        6668.56        262.614      0.018078     0     0
  621        10.70        6679.26        262.609      0.018080     0     0
  622        10.69        6689.95        262.605      0.018083     0     0
  623        10.69        6700.64        262.6      0.018086     0     0
  624        10.68        6711.33        262.596      0.018089     0     0
  625        10.68        6722.00        262.591      0.018092     0     0
  626        10.69        6732.69        262.587      0.018095     0     0
  627        10.70        6743.40        262.582      0.018098     0     0
  628        10.84        6754.24        262.578      0.018101     0     0
  629        10.68        6764.92        262.573      0.018104     0     0
  630        10.68        6775.59        262.568      0.018107     0     0
  631        10.69        6786.29        262.564      0.018110     0     0
  632        10.70        6796.98        262.559      0.018113     0     0
  633        10.68        6807.66        262.555      0.018115     0     0
  634        10.74        6818.40        262.55      0.018118     0     0
  635        10.67        6829.07        262.545      0.018121     0     0
  636        10.69        6839.75        262.541      0.018124     0     0
  637        10.69        6850.44        262.536      0.018127     0     0
  638        10.68        6861.13        262.531      0.018130     0     0
  639        10.73        6871.86        262.527      0.018132     0     0
  640        10.72        6882.58        262.522      0.018135     0     0
  641        10.68        6893.26        262.517      0.018138     0     0
  642        10.68        6903.94        262.512      0.018141     0     0
  643        10.65        6914.59        262.508      0.018143     0     0
  644        10.64        6925.23        262.503      0.018146     0     0
  645        10.67        6935.90        262.498      0.018149     0     0
  646        10.65        6946.54        262.493      0.018152     0     0
  647        10.64        6957.19        262.488      0.018154     0     0
  648        10.66        6967.84        262.483      0.018157     0     0
  649        10.65        6978.49        262.479      0.018160     0     0
  650        10.65        6989.14        262.474      0.018162     0     0
  651        11.10        7000.24        262.469      0.018165     0     0
  652        10.65        7010.89        262.464      0.018168     0     0
  653        10.65        7021.54        262.459      0.018170     0     0
  654        10.65        7032.19        262.454      0.018173     0     0
  655        10.65        7042.84        262.449      0.018176     0     0
  656        10.65        7053.49        262.444      0.018178     0     0
  657        10.65        7064.14        262.439      0.018181     0     0
  658        10.65        7074.79        262.434      0.018184     0     0
  659        10.64        7085.43        262.429      0.018186     0     0
  660        10.65        7096.08        262.424      0.018189     0     0
  661        10.65        7106.73        262.419      0.018191     0     0
  662        10.74        7117.47        262.414      0.018194     0     0
  663        10.64        7128.11        262.409      0.018197     0     0
  664        10.65        7138.76        262.404      0.018199     0     0
  665        10.65        7149.41        262.399      0.018202     0     0
  666        10.65        7160.06        262.393      0.018204     0     0
  667        10.65        7170.71        262.388      0.018207     0     0
  668        10.65        7181.36        262.383      0.018209     0     0
  669        10.66        7192.02        262.378      0.018212     0     0
  670        10.64        7202.67        262.373      0.018214     0     0
  671        10.65        7213.32        262.368      0.018217     0     0
  672        11.22        7224.54        262.362      0.018219     0     0
  673        11.33        7235.87        262.357      0.018222     0     0
  674        11.22        7247.09        262.352      0.018224     0     0
  675        11.21        7258.30        262.346      0.018227     0     0
  676        11.21        7269.51        262.341      0.018229     0     0
  677        11.21        7280.72        262.336      0.018232     0     0
  678        11.22        7291.94        262.331      0.018234     0     0
  679        11.22        7303.16        262.325      0.018237     0     0
  680        11.21        7314.37        262.32      0.018239     0     0
  681        11.21        7325.58        262.314      0.018241     0     0
  682        11.21        7336.79        262.309      0.018244     0     0
  683        11.22        7348.01        262.304      0.018246     0     0
  684        11.29        7359.29        262.298      0.018249     0     0
  685        11.21        7370.51        262.293      0.018251     0     0
  686        11.21        7381.72        262.287      0.018253     0     0
  687        11.22        7392.94        262.282      0.018256     0     0
  688        11.22        7404.16        262.276      0.018258     0     0
  689        11.22        7415.38        262.271      0.018260     0     0
  690        11.18        7426.56        262.265      0.018263     0     0
  691        11.17        7437.74        262.259      0.018265     0     0
  692        11.19        7448.93        262.254      0.018267     0     0
  693        11.19        7460.11        262.248      0.018270     0     0
  694        11.23        7471.34        262.243      0.018272     0     0
  695        11.24        7482.58        262.237      0.018274     0     0
  696        11.19        7493.77        262.231      0.018277     0     0
  697        11.19        7504.96        262.226      0.018279     0     0
  698        11.19        7516.15        262.22      0.018281     0     0
  699        11.20        7527.35        262.214      0.018283     0     0
  700        11.21        7538.55        262.208      0.018286     0     0
  701        11.20        7549.75        262.203      0.018288     0     0
  702        11.19        7560.94        262.197      0.018290     0     0
  703        11.18        7572.12        262.191      0.018292     0     0
  704        11.19        7583.31        262.185      0.018295     0     0
  705        11.47        7594.78        262.179      0.018297     0     0
  706        11.19        7605.97        262.173      0.018299     0     0
  707        11.17        7617.14        262.167      0.018301     0     0
  708        11.18        7628.32        262.162      0.018303     0     0
  709        11.18        7639.50        262.156      0.018306     0     0
  710        11.18        7650.68        262.15      0.018308     0     0
  711        11.19        7661.86        262.144      0.018310     0     0
  712        11.17        7673.04        262.138      0.018312     0     0
  713        11.18        7684.22        262.132      0.018314     0     0
  714        11.21        7695.43        262.126      0.018316     0     0
  715        11.21        7706.64        262.12      0.018318     0     0
  716        11.25        7717.88        262.113      0.018321     0     0
  717        11.17        7729.06        262.107      0.018323     0     0
  718        11.17        7740.23        262.101      0.018325     0     0
  719        11.17        7751.40        262.095      0.018327     0     0
  720        11.18        7762.58        262.089      0.018329     0     0
  721        11.19        7773.78        262.083      0.018331     0     0
  722        11.18        7784.95        262.077      0.018333     0     0
  723        11.18        7796.13        262.07      0.018335     0     0
  724        11.17        7807.30        262.064      0.018337     0     0
  725        11.18        7818.49        262.058      0.018339     0     0
  726        11.18        7829.67        262.051      0.018341     0     0
  727        11.45        7841.12        262.045      0.018344     0     0
  728        11.18        7852.30        262.039      0.018346     0     0
  729        11.18        7863.48        262.032      0.018348     0     0
  730        11.17        7874.65        262.026      0.018350     0     0
  731        11.19        7885.84        262.02      0.018352     0     0
  732        11.19        7897.03        262.013      0.018354     0     0
  733        11.18        7908.20        262.007      0.018356     0     0
  734        11.17        7919.37         262      0.018358     0     0
  735        11.19        7930.56        261.994      0.018360     0     0
  736        11.19        7941.75        261.987      0.018362     0     0
  737        11.22        7952.97        261.981      0.018364     0     0
  738        11.22        7964.19        261.974      0.018365     0     0
  739        11.18        7975.38        261.967      0.018367     0     0
  740        11.19        7986.57        261.961      0.018369     0     0
  741        11.19        7997.76        261.954      0.018371     0     0
  742        11.24        8009.00        261.947      0.018373     0     0
  743        11.18        8020.19        261.941      0.018375     0     0
  744        11.19        8031.38        261.934      0.018377     0     0
  745        11.19        8042.56        261.927      0.018379     0     0
  746        11.19        8053.75        261.92      0.018381     0     0
  747        11.18        8064.93        261.914      0.018383     0     0
  748        11.77        8076.70        261.907      0.018385     0     0
  749        11.18        8087.89        261.9      0.018387     0     0
  750        11.19        8099.07        261.893      0.018388     0     0
  751        11.19        8110.26        261.886      0.018390     0     0
  752        11.18        8121.44        261.879      0.018392     0     0
  753        11.19        8132.63        261.872      0.018394     0     0
  754        11.18        8143.81        261.865      0.018396     0     0
  755        11.17        8154.98        261.858      0.018398     0     0
  756        11.18        8166.16        261.851      0.018400     0     0
  757        11.18        8177.33        261.844      0.018401     0     0
  758        11.18        8188.51        261.837      0.018403     0     0
  759        12.03        8200.54        261.83      0.018405     0     0
  760        11.19        8211.73        261.823      0.018407     0     0
  761        11.21        8222.93        261.816      0.018409     0     0
  762        11.20        8234.13        261.809      0.018410     0     0
  763        11.19        8245.32        261.801      0.018412     0     0
  764        11.20        8256.52        261.794      0.018414     0     0
  765        11.20        8267.72        261.787      0.018416     0     0
  766        11.20        8278.92        261.779      0.018418     0     0
  767        11.19        8290.11        261.772      0.018419     0     0
  768        11.19        8301.30        261.765      0.018421     0     0
  769        11.36        8312.66        261.757      0.018423     0     0
  770        11.22        8323.88        261.75      0.018425     0     0
  771        11.18        8335.06        261.742      0.018426     0     0
  772        11.18        8346.24        261.735      0.018428     0     0
  773        11.17        8357.41        261.727      0.018430     0     0
  774        11.17        8368.58        261.72      0.018431     0     0
  775        11.18        8379.75        261.712      0.018433     0     0
  776        11.17        8390.93        261.705      0.018435     0     0
  777        11.19        8402.12        261.697      0.018436     0     0
  778        11.19        8413.31        261.689      0.018438     0     0
  779        11.20        8424.51        261.682      0.018440     0     0
  780        11.55        8436.05        261.674      0.018442     0     0
  781        11.19        8447.24        261.666      0.018443     0     0
  782        11.20        8458.44        261.659      0.018445     0     0
  783        11.22        8469.66        261.651      0.018447     0     0
  784        11.19        8480.84        261.643      0.018448     0     0
  785        11.20        8492.04        261.635      0.018450     0     0
  786        11.19        8503.23        261.627      0.018451     0     0
  787        11.19        8514.42        261.619      0.018453     0     0
  788        11.19        8525.61        261.611      0.018455     0     0
  789        11.22        8536.83        261.603      0.018456     0     0
  790        11.21        8548.04        261.595      0.018458     0     0
  791        11.32        8559.36        261.587      0.018459     0     0
  792        11.20        8570.56        261.579      0.018461     0     0
  793        11.21        8581.76        261.571      0.018463     0     0
  794        11.21        8592.98        261.563      0.018464     0     0
  795        11.20        8604.18        261.555      0.018466     0     0
  796        11.27        8615.45        261.546      0.018467     0     0
  797        11.22        8626.67        261.538      0.018469     0     0
  798        11.21        8637.88        261.53      0.018471     0     0
  799        11.21        8649.09        261.521      0.018472     0     0
  800        11.22        8660.31        261.513      0.018474     0     0
  801        11.24        8671.55        261.505      0.018475     0     0
  802        11.33        8682.88        261.496      0.018477     0     0
  803        11.21        8694.09        261.488      0.018478     0     0
  804        11.21        8705.31        261.479      0.018480     0     0
  805        11.21        8716.52        261.471      0.018481     0     0
  806        11.20        8727.72        261.462      0.018483     0     0
  807        11.20        8738.92        261.453      0.018484     0     0
  808        11.20        8750.13        261.445      0.018486     0     0
  809        11.21        8761.33        261.436      0.018487     0     0
  810        11.21        8772.55        261.427      0.018489     0     0
  811        11.20        8783.75        261.419      0.018490     0     0
  812        11.33        8795.08        261.41      0.018492     0     0
  813        11.21        8806.29        261.401      0.018493     0     0
  814        11.20        8817.49        261.392      0.018495     0     0
  815        11.21        8828.70        261.383      0.018496     0     0
  816        11.21        8839.91        261.374      0.018498     0     0
  817        11.20        8851.12        261.365      0.018499     0     0
  818        11.22        8862.33        261.356      0.018500     0     0
  819        11.21        8873.54        261.347      0.018502     0     0
  820        11.21        8884.75        261.338      0.018503     0     0
  821        11.21        8895.96        261.329      0.018505     0     0
  822        11.20        8907.16        261.32      0.018506     0     0
  823        11.63        8918.79        261.311      0.018507     0     0
  824        11.21        8930.00        261.301      0.018509     0     0
  825        11.20        8941.20        261.292      0.018510     0     0
  826        11.20        8952.39        261.283      0.018512     0     0
  827        11.20        8963.60        261.273      0.018513     0     0
  828        11.21        8974.81        261.264      0.018514     0     0
  829        11.20        8986.01        261.255      0.018516     0     0
  830        11.20        8997.21        261.245      0.018517     0     0
  831        11.20        9008.41        261.235      0.018519     0     0
  832        11.21        9019.62        261.226      0.018520     0     0
  833        11.28        9030.90        261.216      0.018521     0     0
  834        11.43        9042.32        261.207      0.018523     0     0
  835        11.18        9053.50        261.197      0.018524     0     0
  836        11.18        9064.68        261.187      0.018525     0     0
  837        11.20        9075.88        261.177      0.018527     0     0
  838        11.18        9087.06        261.168      0.018528     0     0
  839        11.19        9098.25        261.158      0.018529     0     0
  840        11.18        9109.42        261.148      0.018531     0     0
  841        11.18        9120.61        261.138      0.018532     0     0
  842        11.18        9131.79        261.128      0.018533     0     0
  843        11.17        9142.96        261.118      0.018534     0     0
  844        11.36        9154.32        261.108      0.018536     0     0
  845        11.21        9165.53        261.097      0.018537     0     0
  846        11.19        9176.71        261.087      0.018538     0     0
  847        11.18        9187.89        261.077      0.018540     0     0
  848        11.18        9199.07        261.067      0.018541     0     0
  849        11.17        9210.25        261.056      0.018542     0     0
  850        11.18        9221.43        261.046      0.018543     0     0
  851        11.79        9233.22        261.036      0.018545     0     0
  852        12.43        9245.65        261.025      0.018546     0     0
  853        11.20        9256.86        261.015      0.018547     0     0
  854        11.47        9268.33        261.004      0.018548     0     0
  855        11.49        9279.82        260.993      0.018550     0     0
  856        11.19        9291.02        260.983      0.018551     0     0
  857        11.18        9302.20        260.972      0.018552     0     0
  858        11.20        9313.40        260.961      0.018553     0     0
  859        12.43        9325.83        260.95      0.018554     0     0
  860        11.19        9337.02        260.939      0.018556     0     0
  861        11.20        9348.21        260.929      0.018557     0     0
  862        11.20        9359.41        260.918      0.018558     0     0
  863        12.22        9371.63        260.907      0.018559     0     0
  864        11.20        9382.83        260.895      0.018560     0     0
  865        13.26        9396.09        260.884      0.018562     0     0
  866        11.55        9407.64        260.873      0.018563     0     0
  867        11.18        9418.82        260.862      0.018564     0     0
  868        11.18        9430.00        260.851      0.018565     0     0
  869        11.18        9441.18        260.839      0.018566     0     0
  870        12.42        9453.60        260.828      0.018568     0     0
  871        11.20        9464.79        260.816      0.018569     0     0
  872        11.63        9476.42        260.805      0.018570     0     0
  873        11.18        9487.60        260.793      0.018571     0     0
  874        11.20        9498.80        260.782      0.018572     0     0
  875        12.50        9511.30        260.77      0.018573     0     0
  876        11.27        9522.57        260.758      0.018574     0     0
  877        12.71        9535.29        260.746      0.018576     0     0
  878        11.19        9546.47        260.735      0.018577     0     0
  879        12.41        9558.89        260.723      0.018578     0     0
  880        11.19        9570.07        260.711      0.018579     0     0
  881        11.22        9581.29        260.699      0.018580     0     0
  882        11.19        9592.48        260.687      0.018581     0     0
  883        12.41        9604.89        260.674      0.018582     0     0
  884        11.21        9616.10        260.662      0.018583     0     0
  885        11.20        9627.31        260.65      0.018584     0     0
  886        11.40        9638.71        260.638      0.018585     0     0
  887        13.17        9651.88        260.625      0.018587     0     0
  888        11.20        9663.08        260.613      0.018588     0     0
  889        11.30        9674.38        260.6      0.018589     0     0
  890        11.31        9685.69        260.588      0.018590     0     0
  891        12.50        9698.19        260.575      0.018591     0     0
  892        11.20        9709.39        260.562      0.018592     0     0
  893        11.19        9720.59        260.55      0.018593     0     0
  894        11.19        9731.78        260.537      0.018594     0     0
  895        12.42        9744.19        260.524      0.018595     0     0
  896        12.04        9756.24        260.511      0.018596     0     0
  897        11.33        9767.57        260.498      0.018597     0     0
  898        11.20        9778.77        260.485      0.018598     0     0
  899        12.42        9791.18        260.472      0.018599     0     0
  900        11.19        9802.37        260.458      0.018600     0     0
  901        11.21        9813.58        260.445      0.018601     0     0
  902        12.42        9825.99        260.432      0.018602     0     0
  903        11.19        9837.18        260.418      0.018603     0     0
  904        11.19        9848.37        260.405      0.018604     0     0
  905        11.19        9859.56        260.391      0.018605     0     0
  906        12.64        9872.20        260.378      0.018606     0     0
  907        11.24        9883.44        260.364      0.018607     0     0
  908        11.18        9894.62        260.35      0.018608     0     0
  909        12.41        9907.03        260.336      0.018609     0     0
  910        11.18        9918.21        260.322      0.018610     0     0
  911        11.18        9929.39        260.308      0.018611     0     0
  912        12.40        9941.80        260.294      0.018612     0     0
  913        11.17        9952.97        260.28      0.018613     0     0
  914        11.18        9964.15        260.266      0.018614     0     0
  915        12.40        9976.55        260.251      0.018615     0     0
  916        11.18        9987.73        260.237      0.018616     0     0
  917        11.43        9999.16        260.223      0.018617     0     0
  918        12.41        10011.57        260.208      0.018618     0     0
  919        11.19        10022.77        260.193      0.018619     0     0
  920        11.18        10033.95        260.179      0.018620     0     0
  921        12.41        10046.36        260.164      0.018621     0     0
  922        11.19        10057.55        260.149      0.018622     0     0
  923        11.18        10068.73        260.134      0.018622     0     0
  924        12.41        10081.14        260.119      0.018623     0     0
  925        11.18        10092.32        260.104      0.018624     0     0
  926        11.18        10103.50        260.089      0.018625     0     0
  927        13.11        10116.61        260.074      0.018626     0     0
  928        11.20        10127.81        260.058      0.018627     0     0
  929        11.18        10138.99        260.043      0.018628     0     0
  930        12.41        10151.40        260.027      0.018629     0     0
  931        11.19        10162.58        260.012      0.018630     0     0
  932        11.18        10173.76        259.996      0.018630     0     0
  933        12.41        10186.17        259.98      0.018631     0     0
  934        11.18        10197.35        259.964      0.018632     0     0
  935        11.18        10208.54        259.948      0.018633     0     0
  936        12.40        10220.93        259.932      0.018634     0     0
  937        11.41        10232.34        259.916      0.018635     0     0
  938        13.00        10245.34        259.9      0.018636     0     0
  939        12.05        10257.39        259.883      0.018637     0     0
  940        11.21        10268.60        259.867      0.018637     0     0
  941        11.21        10279.82        259.851      0.018638     0     0
  942        12.44        10292.26        259.834      0.018639     0     0
  943        11.21        10303.47        259.817      0.018640     0     0
  944        11.81        10315.28        259.8      0.018641     0     0
  945        12.43        10327.71        259.784      0.018642     0     0
  946        11.21        10338.91        259.767      0.018642     0     0
  947        12.51        10351.42        259.749      0.018643     0     0
  948        11.31        10362.74        259.732      0.018644     0     0
  949        11.22        10373.96        259.715      0.018645     0     0
  950        12.46        10386.42        259.697      0.018646     0     0
  951        11.21        10397.63        259.68      0.018646     0     0
  952        13.05        10410.68        259.662      0.018647     0     0
  953        12.44        10423.12        259.645      0.018648     0     0
  954        11.21        10434.32        259.627      0.018649     0     0
  955        12.43        10446.75        259.609      0.018650     0     0
  956        11.23        10457.98        259.591      0.018650     0     0
  957        11.23        10469.21        259.573      0.018651     0     0
  958        12.51        10481.73        259.554      0.018652     0     0
  959        11.21        10492.94        259.536      0.018653     0     0
  960        12.44        10505.38        259.517      0.018654     0     0
  961        11.22        10516.60        259.499      0.018654     0     0
  962        11.23        10527.83        259.48      0.018655     0     0
  963        12.45        10540.28        259.461      0.018656     0     0
  964        11.22        10551.49        259.442      0.018656     0     0
  965        12.48        10563.98        259.423      0.018657     0     0
  966        11.24        10575.22        259.404      0.018658     0     0
  967        11.25        10586.46        259.385      0.018659     0     0
  968        12.64        10599.10        259.366      0.018659     0     0
  969        11.25        10610.35        259.346      0.018660     0     0
  970        12.47        10622.82        259.326      0.018661     0     0
  971        11.24        10634.05        259.307      0.018662     0     0
  972        11.23        10645.29        259.287      0.018662     0     0
  973        12.48        10657.76        259.267      0.018663     0     0
  974        11.23        10669.00        259.247      0.018664     0     0
  975        12.46        10681.46        259.226      0.018665     0     0
  976        11.25        10692.71        259.206      0.018665     0     0
  977        11.25        10703.96        259.185      0.018666     0     0
  978        13.50        10717.46        259.165      0.018666     0     0
  979        13.61        10731.07        259.144      0.018667     0     0
  980        12.62        10743.69        259.123      0.018668     0     0
  981        11.25        10754.93        259.102      0.018669     0     0
  982        11.24        10766.18        259.081      0.018669     0     0
  983        12.48        10778.66        259.059      0.018670     0     0
  984        11.25        10789.91        259.038      0.018670     0     0
  985        12.47        10802.38        259.016      0.018671     0     0
  986        11.25        10813.64        258.994      0.018672     0     0
  987        11.24        10824.87        258.972      0.018672     0     0
  988        12.57        10837.44        258.95      0.018673     0     0
  989        11.25        10848.70        258.928      0.018674     0     0
  990        12.47        10861.16        258.906      0.018675     0     0
  991        11.25        10872.41        258.883      0.018675     0     0
  992        12.50        10884.91        258.86      0.018676     0     0
  993        11.27        10896.18        258.838      0.018677     0     0
  994        11.25        10907.43        258.815      0.018677     0     0
  995        11.27        10918.70        258.792      0.018678     0     0
  996        12.48        10931.18        258.768      0.018678     0     0
  997        11.84        10943.02        258.745      0.018679     0     0
  998        12.56        10955.59        258.721      0.018680     0     0
  999        11.25        10966.83        258.698      0.018680     0     0
  1000        12.48        10979.31        258.674      0.018681     0     0
  1001        11.26        10990.57        258.649      0.018681     0     0
  1002        11.24        11001.81        258.625      0.018682     0     0
  1003        12.51        11014.33        258.601      0.018682     0     0
  1004        12.43        11026.76        258.576      0.018684     0     0
  1005        11.23        11037.99        258.551      0.018684     0     0
  1006        11.23        11049.22        258.526      0.018685     0     0
  1007        11.23        11060.44        258.501      0.018685     0     0
  1008        12.47        11072.91        258.476      0.018685     0     0
  1009        11.29        11084.20        258.451      0.018686     0     0
  1010        12.48        11096.68        258.425      0.018687     0     0
  1011        12.46        11109.14        258.399      0.018688     0     0
  1012        11.25        11120.39        258.373      0.018688     0     0
  1013        11.24        11131.63        258.347      0.018689     0     0
  1014        11.25        11142.88        258.32      0.018689     0     0
  1015        12.40        11155.27        258.294      0.018689     0     0
  1016        11.25        11166.52        258.267      0.018690     0     0
  1017        12.51        11179.03        258.24      0.018690     0     0
  1018        14.19        11193.22        258.213      0.018692     0     0
  1019        11.28        11204.50        258.185      0.018692     0     0
  1020        11.24        11215.74        258.158      0.018692     0     0
  1021        12.37        11228.10        258.13      0.018693     0     0
  1022        11.26        11239.36        258.102      0.018693     0     0
  1023        12.49        11251.86        258.074      0.018694     0     0
  1024        12.52        11264.37        258.045      0.018695     0     0
  1025        11.27        11275.64        258.016      0.018695     0     0
  1026        11.26        11286.90        257.988      0.018696     0     0
  1027        11.27        11298.18        257.959      0.018696     0     0
  1028        12.43        11310.61        257.929      0.018696     0     0
  1029        11.43        11322.04        257.9      0.018697     0     0
  1030        12.47        11334.50        257.87      0.018697     0     0
  1031        12.52        11347.03        257.84      0.018698     0     0
  1032        11.26        11358.29        257.81      0.018699     0     0
  1033        11.27        11369.56        257.779      0.018699     0     0
  1034        11.27        11380.83        257.749      0.018699     0     0
  1035        12.42        11393.25        257.718      0.018700     0     0
  1036        12.50        11405.75        257.687      0.018700     0     0
  1037        11.27        11417.02        257.655      0.018701     0     0
  1038        12.53        11429.56        257.623      0.018701     0     0
  1039        11.43        11440.99        257.592      0.018702     0     0
  1040        12.48        11453.47        257.559      0.018702     0     0
  1041        11.67        11465.13        257.527      0.018702     0     0
  1042        12.51        11477.64        257.494      0.018703     0     0
  1043        11.27        11488.92        257.461      0.018703     0     0
  1044        12.47        11501.39        257.428      0.018704     0     0
  1045        11.24        11512.63        257.395      0.018704     0     0
  1046        12.46        11525.09        257.361      0.018705     0     0
  1047        11.25        11536.34        257.327      0.018705     0     0
  1048        12.45        11548.79        257.293      0.018706     0     0
  1049        12.83        11561.62        257.258      0.018706     0     0
  1050        12.98        11574.60        257.223      0.018707     0     0
  1051        11.25        11585.85        257.187      0.018707     0     0
  1052        13.59        11599.44        257.152      0.018708     0     0
  1053        13.61        11613.05        257.116      0.018708     0     0
  1054        15.00        11628.05        257.08      0.018708     0     0
  1055        15.08        11643.13        257.044      0.018709     0     0
  1056        11.25        11654.38        257.007      0.018709     0     0
  1057        12.51        11666.89        256.97      0.018710     0     0
  1058        11.58        11678.47        256.933      0.018710     0     0
  1059        13.45        11691.92        256.895      0.018710     0     0
  1060        11.64        11703.56        256.857      0.018710     0     0
  1061        12.48        11716.04        256.819      0.018711     0     0
  1062        11.24        11727.28        256.78      0.018711     0     0
  1063        12.45        11739.73        256.741      0.018711     0     0
  1064        12.47        11752.20        256.702      0.018712     0     0
  1065        12.91        11765.11        256.662      0.018713     0     0
  1066        11.24        11776.36        256.622      0.018713     0     0
  1067        11.25        11787.60        256.582      0.018713     0     0
  1068        13.91        11801.52        256.541      0.018713     0     0
  1069        15.07        11816.58        256.5      0.018714     0     0
  1070        14.95        11831.53        256.458      0.018714     0     0
  1071        15.07        11846.60        256.416      0.018714     0     0
  1072        15.00        11861.60        256.374      0.018715     0     0
  1073        14.95        11876.55        256.331      0.018715     0     0
  1074        15.59        11892.14        256.288      0.018716     0     0
  1075        11.21        11903.35        256.245      0.018716     0     0
  1076        11.45        11914.80        256.201      0.018716     0     0
  1077        12.33        11927.13        256.157      0.018716     0     0
  1078        12.41        11939.54        256.112      0.018717     0     0
  1079        12.54        11952.08        256.067      0.018717     0     0
  1080        12.92        11965.00        256.021      0.018718     0     0
  1081        11.19        11976.19        255.975      0.018718     0     0
  1082        11.20        11987.39        255.929      0.018718     0     0
  1083        12.36        11999.76        255.882      0.018718     0     0
  1084        12.43        12012.19        255.835      0.018718     0     0
  1085        12.45        12024.63        255.787      0.018719     0     0
  1086        13.11        12037.74        255.738      0.018720     0     0
  1087        11.19        12048.94        255.69      0.018720     0     0
  1088        11.18        12060.12        255.641      0.018720     0     0
  1089        12.32        12072.44        255.591      0.018720     0     0
  1090        12.42        12084.87        255.541      0.018720     0     0
  1091        12.39        12097.25        255.49      0.018720     0     0
  1092        12.83        12110.08        255.438      0.018721     0     0
  1093        12.16        12122.24        255.387      0.018721     0     0
  1094        13.60        12135.84        255.335      0.018721     0     0
  1095        14.88        12150.72        255.281      0.018722     0     0
  1096        11.35        12162.08        255.228      0.018722     0     0
  1097        11.15        12173.23        255.175      0.018722     0     0
  1098        12.90        12186.13        255.12      0.018723     0     0
  1099        11.16        12197.29        255.065      0.018723     0     0
  1100        11.16        12208.45        255.01      0.018723     0     0
  1101        12.89        12221.34        254.953      0.018724     0     0
  1102        11.15        12232.49        254.896      0.018723     0     0
  1103        11.16        12243.64        254.839      0.018723     0     0
  1104        13.62        12257.26        254.781      0.018724     0     0
  1105        11.19        12268.45        254.722      0.018724     0     0
