# Kona Param. Contn. convergence history (opt tol = 1.193243e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
     10         0      1149      2.586e+02      2.586e+02     1.3201e+00     3.6825e-02      2.291e+02     7.0928e-01     2.1329e-02     0.1339778     
     10         1      1222      2.581e+02      2.581e+02     1.4686e+00     3.7588e-02      2.296e+02     1.2588e-03     1.4016e-05     0.1339778     

     11         0      1295      2.564e+02      2.564e+02     1.3196e+00     2.7992e-02      2.372e+02     7.4559e-01     1.6679e-02     0.1040525     
     11         1      1360      2.559e+02      2.559e+02     1.4693e+00     2.8292e-02      2.376e+02     1.3027e-03     1.5102e-05     0.1040525     

     12         0      1431      2.539e+02      2.539e+02     1.3186e+00     2.1892e-02      2.429e+02     7.7007e-01     1.3238e-02     0.0827721     
     12         1      1504      2.534e+02      2.534e+02     1.4694e+00     2.2035e-02      2.434e+02     1.3945e-03     4.1844e-05     0.0827721     

     13         0      1592      2.511e+02      2.511e+02     1.3171e+00     1.7582e-02      2.472e+02     7.8830e-01     1.0697e-02     0.0672770     
     13         1      1685      2.506e+02      2.506e+02     1.4691e+00     1.7655e-02      2.477e+02     1.4470e-03     3.4570e-06     0.0672770     

     14         0      1771      2.480e+02      2.480e+02     1.3153e+00     1.4425e-02      2.504e+02     8.0196e-01     8.7748e-03     0.0556543     
     14         1      1862      2.475e+02      2.475e+02     1.4684e+00     1.4465e-02      2.510e+02     1.4897e-03     4.3363e-06     0.0556543     

     15         0      1946      2.446e+02      2.446e+02     1.3131e+00     1.2049e-02      2.530e+02     8.1244e-01     7.2932e-03     0.0467337     
     15         1      2037      2.440e+02      2.440e+02     1.4674e+00     1.2072e-02      2.535e+02     1.5195e-03     6.1535e-06     0.0467337     

     16         0      2121      2.408e+02      2.408e+02     1.3105e+00     1.0220e-02      2.550e+02     8.2054e-01     6.1305e-03     0.0397472     
     16         1      2211      2.403e+02      2.403e+02     1.4661e+00     1.0234e-02      2.556e+02     1.5397e-03     8.7034e-06     0.0397472     

     17         0      2294      2.367e+02      2.367e+02     1.3076e+00     8.7834e-03      2.567e+02     8.2681e-01     5.2034e-03     0.0341789     
     17         1      2383      2.362e+02      2.362e+02     1.4644e+00     8.7917e-03      2.573e+02     1.5517e-03     1.2252e-05     0.0341789     

     18         0      2482      2.323e+02      2.323e+02     1.3042e+00     7.6371e-03      2.581e+02     8.3162e-01     4.4536e-03     0.0296722     
     18         1      2570      2.317e+02      2.317e+02     1.4624e+00     7.6416e-03      2.587e+02     1.5569e-03     2.0651e-05     0.0296722     

     19         0      2682      2.275e+02      2.275e+02     1.3004e+00     6.7095e-03      2.593e+02     8.3522e-01     3.8401e-03     0.0259745     
     19         1      2770      2.270e+02      2.270e+02     1.4598e+00     6.7109e-03      2.599e+02     1.5564e-03     2.9438e-05     0.0259745     

     20         0      2882      2.225e+02      2.225e+02     1.2961e+00     5.9504e-03      2.603e+02     8.3779e-01     3.3334e-03     0.0229035     
     20         1      2988      2.219e+02      2.219e+02     1.4568e+00     5.9483e-03      2.610e+02     1.5511e-03     2.2729e-05     0.0229035     

     21         0      3100      2.170e+02      2.170e+02     1.2911e+00     5.3234e-03      2.612e+02     8.3943e-01     2.9121e-03     0.0203245     
     21         1      3225      2.164e+02      2.164e+02     1.4531e+00     5.3169e-03      2.618e+02     1.5388e-03     5.3063e-06     0.0203245     

     22         0      3337      2.113e+02      2.113e+02     1.2855e+00     4.8047e-03      2.619e+02     8.4022e-01     2.5652e-03     0.0181368     
     22         1      3458      2.107e+02      2.107e+02     1.4488e+00     4.7892e-03      2.625e+02     1.5237e-03     7.7768e-06     0.0181368     

     23         0      3570      2.051e+02      2.051e+02     1.2792e+00     4.3736e-03      2.625e+02     8.4019e-01     2.2808e-03     0.0162636     
     23         1      3692      2.045e+02      2.045e+02     1.4436e+00     4.3447e-03      2.631e+02     1.5056e-03     1.5229e-05     0.0162636     

     24         0      3802      1.987e+02      1.987e+02     1.2720e+00     4.0197e-03      2.629e+02     8.3934e-01     2.0594e-03     0.0146456     
     24         1      3966      1.981e+02      1.981e+02     1.4375e+00     3.9678e-03      2.636e+02     1.4867e-03     9.2337e-06     0.0146456     

     25         0      4096      1.918e+02      1.918e+02     1.2639e+00     3.7387e-03      2.632e+02     8.3766e-01     1.9089e-03     0.0132366     
     25         1      4273      1.912e+02      1.912e+02     1.4304e+00     3.6466e-03      2.639e+02     1.4606e-03     3.6860e-05     0.0132366     

     26         0      4397      1.847e+02      1.847e+02     1.2546e+00     3.5359e-03      2.633e+02     8.3510e-01     1.8513e-03     0.0119991     
     26         1      4579      1.840e+02      1.840e+02     1.4219e+00     3.3711e-03      2.640e+02     1.4433e-03     3.6149e-05     0.0119991     

     27         0      4709      1.771e+02      1.771e+02     1.2441e+00     3.4283e-03      2.632e+02     8.3159e-01     1.9189e-03     0.0109043     
     27         1      4851      1.765e+02      1.765e+02     1.4120e+00     3.1347e-03      2.639e+02     1.4233e-03     1.2469e-05     0.0109043     

     28         0      4979      1.692e+02      1.692e+02     1.2322e+00     3.4431e-03      2.629e+02     8.2704e-01     2.1385e-03     0.0099375     
     28         1      5167      1.686e+02      1.686e+02     1.4004e+00     2.9324e-03      2.635e+02     1.3424e-03     1.4049e-05     0.0099375     

     29         0      5294      1.609e+02      1.609e+02     1.2184e+00     3.6914e-03      2.622e+02     8.2145e-01     2.6390e-03     0.0090608     
     29         1      5439      1.602e+02      1.602e+02     1.3867e+00     2.7565e-03      2.629e+02     1.3424e-03     1.7721e-05     0.0090608     

     30         0      5587      1.521e+02      1.521e+02     1.2025e+00     4.2214e-03      2.612e+02     8.1437e-01     3.4077e-03     0.0082719     
     30         1      5751      1.515e+02      1.515e+02     1.3705e+00     2.6053e-03      2.618e+02     1.2654e-03     2.7075e-05     0.0082719     

     31         0      5898      1.429e+02      1.429e+02     1.1839e+00     5.3234e-03      2.597e+02     8.0586e-01     4.7320e-03     0.0075459     
     31         1      6064      1.423e+02      1.423e+02     1.3511e+00     2.4747e-03      2.602e+02     1.2299e-03     7.4734e-05     0.0075459     

     32         0      6231      1.332e+02      1.332e+02     1.1619e+00     7.2544e-03      2.574e+02     7.9534e-01     6.8315e-03     0.0068742     
     32         1      6414      1.326e+02      1.326e+02     1.3277e+00     2.3599e-03      2.580e+02     1.1711e-03     3.5246e-05     0.0068742     

     33         0      6592      1.228e+02      1.228e+02     1.1356e+00     1.0703e-02      2.543e+02     7.8248e-01     1.0395e-02     0.0062432     
     33         1      6779      1.223e+02      1.223e+02     1.2992e+00     2.2613e-03      2.549e+02     1.1064e-03     4.7011e-05     0.0062432     

     34         0      6960      1.118e+02      1.118e+02     1.1034e+00     1.7115e-02      2.500e+02     7.6659e-01     1.6868e-02     0.0056394     
     34         1      7159      1.112e+02      1.112e+02     1.2636e+00     2.1755e-03      2.505e+02     1.0513e-03     6.5356e-05     0.0056394     

     35         0      7341      9.988e+01      9.988e+01     1.0628e+00     2.9952e-02      2.438e+02     7.4660e-01     2.9708e-02     0.0050487     
     35         1      7544      9.934e+01      9.934e+01     1.2180e+00     2.1058e-03      2.442e+02     1.0658e-03     9.1791e-05     0.0050487     

     36         0      7731      8.660e+01      8.660e+01     1.0088e+00     6.1454e-02      2.346e+02     7.2105e-01     6.1123e-02     0.0044416     
     36         1      7938      8.622e+01      8.622e+01     1.1564e+00     2.0948e-03      2.348e+02     1.7568e-03     5.0694e-04     0.0044416     

     37         0      8135      6.928e+01      6.928e+01     9.2107e-01     2.1227e-01      2.174e+02     6.8753e-01     2.1145e-01     0.0036886     
     37         1      8352      6.929e+01      6.929e+01     1.0529e+00     1.8959e-03      2.174e+02     3.5437e-03     3.2412e-04     0.0036886     

     38         0      8563      3.544e+01      3.550e+01     6.8013e-01     3.7299e+00      1.585e+02     6.3130e-01     3.7216e+00     0.0022242     
     38         1      8803      3.604e+01      3.608e+01     7.2464e-01     2.7641e-01      1.585e+02     2.6725e-02     2.7553e-01     0.0022242     

     39         0      9022      3.038e+01      3.051e+01     6.3246e-01     6.6940e-01      3.051e+01     6.3246e-01     6.6940e-01     -0.0000000     
     39         1      9275      3.047e+01      3.049e+01     4.6041e-01     9.4298e-02      3.049e+01     4.6041e-01     9.4298e-02     -0.0000000     
     39         2      9528      2.909e+01      2.910e+01     4.4216e-01     7.1062e-02      2.910e+01     4.4216e-01     7.1062e-02     -0.0000000     
     39         3      9800      2.853e+01      2.854e+01     4.2277e-01     6.9979e-02      2.854e+01     4.2277e-01     6.9979e-02     -0.0000000     
     39         4     10075      2.749e+01      2.748e+01     4.0806e-01     8.3697e-02      2.748e+01     4.0806e-01     8.3697e-02     -0.0000000     
     39         5     10341      2.728e+01      2.728e+01     3.9697e-01     4.9498e-02      2.728e+01     3.9697e-01     4.9498e-02     -0.0000000     
     39         6     10601      2.643e+01      2.642e+01     3.8090e-01     8.5388e-02      2.642e+01     3.8090e-01     8.5388e-02     -0.0000000     
     39         7     10879      2.626e+01      2.626e+01     3.7489e-01     4.9732e-02      2.626e+01     3.7489e-01     4.9732e-02     -0.0000000     
     39         8     11150      2.565e+01      2.564e+01     3.6344e-01     6.8817e-02      2.564e+01     3.6344e-01     6.8817e-02     -0.0000000     
     39         9     11429      2.545e+01      2.546e+01     3.5765e-01     4.8736e-02      2.546e+01     3.5765e-01     4.8736e-02     -0.0000000     
     39        10     11704      2.500e+01      2.499e+01     3.4854e-01     6.1126e-02      2.499e+01     3.4854e-01     6.1126e-02     -0.0000000     
     39        11     11979      2.480e+01      2.480e+01     3.4318e-01     4.8819e-02      2.480e+01     3.4318e-01     4.8819e-02     -0.0000000     
     39        12     12252      2.444e+01      2.443e+01     3.3565e-01     5.6555e-02      2.443e+01     3.3565e-01     5.6555e-02     -0.0000000     
     39        13     12528      2.425e+01      2.425e+01     3.3085e-01     4.7317e-02      2.425e+01     3.3085e-01     4.7317e-02     -0.0000000     
     39        14     12800      2.391e+01      2.390e+01     3.2394e-01     5.5592e-02      2.390e+01     3.2394e-01     5.5592e-02     -0.0000000     
     39        15     13076      2.377e+01      2.377e+01     3.1984e-01     4.5670e-02      2.377e+01     3.1984e-01     4.5670e-02     -0.0000000     
     39        16     13351      2.348e+01      2.347e+01     3.1384e-01     5.3025e-02      2.347e+01     3.1384e-01     5.3025e-02     -0.0000000     
     39        17     13627      2.335e+01      2.334e+01     3.1014e-01     4.5936e-02      2.334e+01     3.1014e-01     4.5936e-02     -0.0000000     
     39        18     13901      2.309e+01      2.308e+01     3.0498e-01     5.1400e-02      2.308e+01     3.0498e-01     5.1400e-02     -0.0000000     
     39        19     14176      2.297e+01      2.297e+01     3.0160e-01     4.6131e-02      2.297e+01     3.0160e-01     4.6131e-02     -0.0000000     
